2000 32 20 32 32

+1.5097828678509799e+00 +9.4594884617003402e+01 +4.2996736395925801e+01 +6.8948518516418799e+03
+2.1173811658606401e-01 +1.2935928918147299e+00 +2.8926937603555399e+02 -9.4879379057084304e+02
+1.6312164776993201e+00 +7.0992790191750302e+01 +1.5246226139652599e+03 -5.6249473781598599e+03
+1.7201891416919901e+00 +9.5907071712775107e+01 +3.3906441975272401e+02 +6.0022098086634496e+03

-2.4416041840596500e-01 +5.0420381147818301e+00 -1.1269227577294501e+00 +9.5449391912406201e-02
-6.5255601462942603e-01 +6.6738981731277898e+00 -2.1114820127343901e+00 +2.6206006507055302e-01
-1.0463463080292399e+00 +7.5967307355886602e+00 -2.6666497950271002e+00 +3.6377009367178598e-01
-2.3434942189473201e-02 +6.1490391758902998e+00 -1.9914979734082701e+00 +2.6333987084582999e-01
-2.7402347246334999e+00 +1.0237154715599400e+01 -4.0029999843137896e+00 +5.8242410536864397e-01
+3.4644240807668801e+01 -8.3885789110892901e+01 +7.6667110596729700e+01 -2.2775960293505499e+01
-2.1782076670638602e+00 +9.6053751208671194e+00 -3.8280055017981001e+00 +5.8655864501207799e-01

-2.7401242766602102e-01 +9.0231389876315904e-01 -1.9262925572663700e-01 +3.5735643245007602e-02
-1.0854454975545400e+00 +3.2679823246246600e+00 -1.8864386024547799e+00 +4.6042698252176900e-01
+3.7542645877593898e+01 -7.0978061813350607e+01 +4.4432363944811698e+01 -8.7272283558485295e+00
+2.0680334099540200e+01 -4.0330646845313403e+01 +2.6285044085111000e+01 -5.2185157272004599e+00
-2.6032649133975600e+01 +7.0417814318214596e+01 -5.9955009642536901e+01 +1.7103448556700599e+01
+9.1499035180667203e+00 -1.2035196436391301e+01 +5.3221052457775802e+00 +0.0000000000000000e+00

-1.2333050779917600e+00 +1.4370199396828400e+00 +1.6833773944828301e-01 -7.8117420011082198e-02
-2.7488814010233598e-01 +2.1993054198842699e-01 +6.7506328066358301e-01 -1.4696683180129999e-01
-5.2505570037532900e-01 -1.9270308457395299e-01 +1.2014918892371600e+00 -2.8253823167014702e-01

+1.1922476610539200e-01 -3.5883559129846099e-01 +6.0986008191507701e-01 -1.8364543946269499e-01
+8.0819719294831199e-02 -1.5175017340362701e-01 +8.8192287859349100e-02 -1.5948774496748100e-02
-6.3999808697166094e-02 +2.8302191036035701e-01 -2.0520990670969300e-01 +4.1840411384637698e-02

-1.0726675635150600e-01 +3.3182746166013299e-01 -9.5740724058478804e-02 +2.3082411304711999e-02
-8.7650974382550395e-01 +2.2175620060493002e+00 -1.7435470504557899e+00 +4.8866239925125698e-01
-1.6948679014959100e-01 +3.2401113151701200e-01 -2.4803857447514999e-01 +4.4341246737781198e-02
-6.8808930634759002e-01 +1.4222303977519699e+00 -1.0035203790543401e+00 +2.1883944328294699e-01


-3.7256099682370998e+00 +1.0792787010715099e+00
+1.2355079103825799e+00 -2.1248725016604500e-01

+1.3817766666666700e+00 +1.1232213333333300e+02 +0.0000000000000000e+00 +0.0000000000000000e+00
+3.0508966666666698e-01 -1.2858026666666699e+01 +0.0000000000000000e+00 +0.0000000000000000e+00
+1.7661500000000001e+00 +5.0662400000000098e+01 +0.0000000000000000e+00 +0.0000000000000000e+00
+1.6909066666666701e+00 +9.8818133333333293e+01 +0.0000000000000000e+00 +0.0000000000000000e+00

+1.9793110153604501e+00 +2.5443671044951999e+00 -2.4060611985566799e-01 +0.0000000000000000e+00
+3.1294006767221898e+00 +1.9038731719007200e+00 -1.4758484862290600e-01 +0.0000000000000000e+00
+2.8890974997203300e+00 +2.1629665114683898e+00 -2.0844401118874201e-01 +0.0000000000000000e+00
+4.5220200058745901e+00 +8.9007589576574397e-01 +3.9368098359671699e-02 +0.0000000000000000e+00
+2.6528384979018500e+00 +2.2638385447595302e+00 -2.0892404266137701e-01 +0.0000000000000000e+00
+5.4552326151012798e+00 +9.4163584947596093e-02 +2.0837779995113101e-01 +0.0000000000000000e+00

-3.2102889732933698e-01 +7.6109283690580198e-01 -4.0101939576465101e-02 +0.0000000000000000e+00
+7.0088832869798496e+00 -5.1182579396551802e+00 +1.2716916526753099e+00 +0.0000000000000000e+00
+5.5330982872245604e-01 +2.1216908922104900e+00 -3.4391772093295397e-01 +0.0000000000000000e+00
+5.5330982872245604e-01 +2.1216908922104900e+00 -3.4391772093295397e-01 +0.0000000000000000e+00
+0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00

-9.2476573283226104e-01 +1.4755729735440100e+00 -8.3434610122389299e-02 +0.0000000000000000e+00
-9.2476573283226104e-01 +1.4755729735440100e+00 -8.3434610122389299e-02 +0.0000000000000000e+00
-1.3115883395795800e+00 +1.7356384757748700e+00 -1.3152162859941799e-01 +0.0000000000000000e+00
