i,rel_acc,rel_pot
171,3.855339e-06,4.562775e-07
172,1.030059e-06,5.342157e-07
173,2.290072e-06,1.363949e-07
174,1.044390e-07,7.433562e-08
175,5.408152e-06,6.593739e-06
176,1.062452e-06,1.745165e-07
177,1.187430e-06,2.704847e-07
178,5.241542e-08,4.722790e-07
179,5.626903e-07,6.338843e-08
180,7.003928e-07,4.142604e-09
181,5.669605e-07,1.764673e-07
182,1.910927e-06,6.820158e-08
183,1.144008e-06,1.954667e-07
184,1.679983e-06,7.324362e-08
185,1.354081e-06,7.253678e-07
186,1.111932e-06,1.175279e-06
187,4.390900e-08,6.450065e-07
188,5.777519e-07,2.429601e-08
189,5.392510e-07,6.692075e-08
190,1.664399e-06,5.777685e-07
191,2.466953e-06,3.092614e-07
192,1.915240e-06,3.888887e-07
193,9.583911e-07,1.863541e-06
194,9.087330e-07,8.687793e-08
195,8.400522e-08,2.718496e-08
196,6.457369e-07,4.225461e-07
197,1.701480e-07,2.489553e-08
198,1.762748e-06,2.675808e-07
199,3.069885e-06,1.049667e-06
200,1.266178e-06,8.157970e-07
201,4.104036e-07,7.689928e-07
202,1.494321e-06,1.556946e-06
203,2.138004e-07,2.314080e-07
204,6.959976e-07,3.356719e-07
205,5.579954e-08,4.852472e-07
206,4.375465e-07,1.962097e-07
207,2.227787e-06,1.627840e-07
208,1.566086e-06,2.239285e-07
209,1.967805e-06,1.608206e-07
210,8.584772e-07,5.960604e-07
211,1.225483e-06,1.297100e-06
212,1.098436e-06,7.873963e-07
213,1.055054e-06,1.101273e-06
214,4.482611e-07,5.178043e-07
215,8.680428e-07,2.487491e-07
216,6.203159e-07,1.816221e-07
217,5.733323e-07,8.113282e-08
218,1.565919e-06,8.282338e-07
219,1.473559e-06,1.765371e-07
220,3.763017e-07,7.974140e-08
221,2.556732e-08,2.302077e-07
222,2.042561e-07,2.949251e-08
223,1.158907e-08,6.623234e-08
224,1.176112e-06,9.580208e-06
225,3.579791e-07,4.104354e-07
226,3.226038e-07,5.763247e-07
227,3.027289e-07,1.852909e-07
228,5.489853e-07,6.080135e-07
229,1.980313e-07,5.160756e-07
230,5.472900e-07,2.005743e-07
231,5.921623e-07,3.001730e-07
232,6.115494e-07,3.284989e-07
233,6.227399e-07,7.532590e-08
234,3.352779e-08,4.801607e-07
235,7.253888e-07,1.348616e-06
236,1.268564e-07,2.131741e-07
237,2.936780e-07,3.785791e-08
238,1.042014e-07,2.030955e-07
239,1.680769e-08,1.117603e-07
240,9.472826e-07,4.169921e-07
241,1.091285e-06,1.029901e-08
242,2.529305e-06,6.021824e-07
243,5.188244e-07,7.415720e-08
244,7.207750e-07,2.522737e-08
245,6.019732e-07,6.861862e-07
246,3.011669e-07,2.070010e-07
247,1.634234e-07,3.335957e-07
248,7.612503e-08,9.346786e-08
249,6.513602e-07,3.005790e-09
250,2.621123e-08,1.899077e-07
251,2.015653e-06,5.895893e-08
252,9.341268e-07,4.977206e-07
253,4.664678e-06,1.214743e-07
254,2.494440e-07,1.637450e-09
255,1.426063e-06,4.048613e-07
256,3.450231e-07,2.370257e-07
257,3.201896e-07,8.549861e-06
258,4.008632e-07,7.355020e-07
259,1.012303e-06,3.403655e-07
260,2.047273e-06,5.725634e-07
261,1.416547e-07,3.200893e-07
262,5.802191e-07,1.309686e-07
263,5.687178e-07,1.750352e-07
264,9.758601e-09,1.672524e-07
265,4.742738e-07,2.430677e-07
266,2.326329e-07,1.630682e-07
267,3.338972e-06,4.723137e-06
268,4.973759e-06,9.380702e-06
269,7.195497e-07,9.549418e-08
270,6.658033e-07,1.894063e-06
271,2.496229e-06,1.837842e-07
272,4.427798e-07,2.300405e-08
273,7.598785e-07,6.107088e-08
274,3.498264e-07,4.093381e-06
275,9.310832e-07,2.443526e-07
276,6.136141e-07,5.621622e-07
277,1.696195e-06,1.634751e-06
278,2.208700e-07,4.614607e-07
279,1.333641e-06,2.106340e-07
280,4.911443e-07,5.106441e-07
281,7.082561e-07,4.185080e-07
282,2.529128e-07,1.009428e-07
283,5.287969e-07,8.573550e-09
284,3.325901e-06,3.330867e-07
285,2.203106e-06,3.551826e-07
286,1.141311e-06,3.336301e-07
287,1.509345e-06,1.610588e-07
288,5.342766e-07,2.801052e-07
289,2.314289e-07,3.722142e-07
290,2.260530e-06,2.277701e-07
291,2.002076e-06,6.949858e-07
292,1.661419e-06,2.840664e-07
293,1.766826e-06,4.796335e-07
294,8.744989e-07,1.433380e-07
295,8.645932e-08,4.961719e-07
296,5.778975e-07,8.457028e-07
297,1.486572e-06,2.335799e-07
298,7.306826e-07,4.977811e-07
299,2.922489e-06,5.059158e-07
300,6.031275e-07,8.475070e-08
301,2.230556e-06,3.681758e-07
302,1.746620e-06,1.204940e-06
303,5.411371e-08,1.027406e-07
304,4.033293e-07,3.281683e-07
305,4.050431e-06,5.254782e-07
306,3.986226e-06,2.316913e-06
307,1.162706e-06,3.303822e-07
308,2.035256e-07,2.320237e-07
309,1.422345e-06,2.111321e-08
310,1.048214e-06,2.649404e-07
311,1.490910e-06,4.792506e-07
312,4.445339e-06,2.639020e-07
313,1.981538e-07,2.233321e-07
314,3.869030e-07,4.055931e-07
315,3.807335e-07,3.118059e-07
316,7.708882e-07,1.836265e-07
317,3.754421e-07,3.527815e-07
318,8.299871e-08,2.167071e-07
319,7.454150e-07,2.554708e-07
320,2.624962e-06,4.627042e-05
321,1.170784e-07,1.486214e-07
322,1.901702e-07,1.144066e-07
323,3.116936e-07,2.244475e-07
324,4.200082e-07,9.859617e-08
325,7.663882e-07,1.321051e-06
326,1.293549e-06,1.659845e-07
327,7.190863e-07,1.854949e-07
328,4.853962e-07,4.880485e-08
329,6.276008e-08,1.770798e-07
330,2.489053e-06,8.693284e-06
331,5.339438e-08,2.281689e-07
332,9.721096e-08,2.570407e-07
333,6.528852e-08,1.533769e-07
334,2.914036e-07,2.434171e-07
335,3.190163e-07,2.548254e-07
336,3.290677e-08,7.474085e-07
337,1.523411e-06,8.457151e-07
338,3.675731e-08,4.551989e-07
339,8.731995e-07,8.779135e-07
340,1.108308e-07,3.002687e-07
341,3.052467e-08,2.185616e-07
342,1.792716e-06,2.515182e-08
343,1.094522e-06,4.536278e-07
344,1.232924e-06,3.184900e-07
345,9.393906e-07,2.857114e-07
346,6.363744e-07,1.817674e-07
347,7.676764e-07,6.681679e-07
348,3.849238e-07,3.819437e-07
349,1.076737e-07,3.007340e-07
350,1.672708e-06,7.566124e-07
351,7.008752e-07,2.378388e-07
352,5.471009e-06,3.522836e-07
353,4.612548e-07,2.480894e-07
354,1.748100e-06,3.963222e-07
355,2.770274e-07,4.048629e-07
356,4.770693e-08,3.370237e-07
357,6.367958e-07,4.056197e-07
358,9.297223e-07,9.541477e-08
359,1.040877e-06,5.941319e-08
360,6.474609e-07,1.561589e-07
361,2.449565e-06,2.597456e-06
362,7.233431e-07,6.351786e-07
363,3.726902e-07,5.136854e-07
364,9.189536e-07,6.701843e-07
365,3.776310e-07,5.528445e-07
366,8.091212e-07,8.547213e-07
367,5.202144e-07,5.717366e-07
368,6.357830e-07,1.386775e-07
369,5.550562e-07,2.214078e-07
370,3.577488e-07,7.469206e-07
371,3.718789e-07,1.527223e-07
372,5.392662e-08,3.298111e-07
373,3.710332e-06,2.338018e-07
374,2.014000e-06,6.008851e-08
375,1.006877e-06,4.713923e-07
376,9.992969e-08,1.769130e-07
377,5.881146e-07,4.753962e-07
378,7.233510e-08,3.621607e-07
379,1.339384e-06,2.064964e-07
380,7.460528e-08,6.861437e-07
381,4.858397e-07,1.476370e-07
382,2.974424e-06,6.562482e-06
383,8.728077e-07,2.226175e-07
384,3.764719e-06,3.142953e-05
385,2.565780e-07,1.920086e-07
386,1.021024e-07,7.780357e-09
387,5.030909e-07,4.603652e-08
388,2.310507e-07,1.142651e-08
389,1.047746e-06,1.592391e-07
390,5.169831e-07,1.596706e-07
391,2.557250e-07,2.461798e-07
392,1.608321e-06,1.953205e-07
393,2.281172e-06,8.300333e-07
394,2.740782e-06,1.191450e-06
395,9.958663e-07,7.476334e-07
396,1.193052e-06,1.678038e-07
397,5.526385e-07,2.150712e-07
398,1.106087e-06,1.928003e-07
399,3.788803e-08,5.097670e-07
400,1.873963e-07,1.562718e-06
401,1.225468e-06,1.517526e-07
402,3.076342e-07,2.769453e-07
403,3.780574e-07,2.281186e-06
404,4.358920e-06,5.752479e-07
405,1.186777e-06,6.964221e-08
406,3.254969e-07,4.961775e-07
407,1.319573e-06,8.024323e-08
408,3.092580e-07,8.768619e-08
409,8.119840e-08,2.568911e-08
410,9.213897e-08,3.491002e-07
411,1.635612e-06,2.757620e-05
412,1.200284e-06,3.694212e-07
413,2.203443e-06,5.619444e-10
414,8.159285e-08,2.104333e-07
415,1.345392e-06,2.414497e-07
416,3.419207e-07,2.783916e-08
417,6.959874e-07,1.363088e-07
418,1.063785e-07,9.618917e-09
419,1.372830e-07,3.493393e-07
420,3.083024e-07,8.039521e-09
421,1.000944e-06,9.401790e-08
422,2.102430e-06,4.437485e-07
423,1.992942e-06,1.335468e-06
424,8.387164e-07,8.856382e-07
425,2.538823e-08,3.817602e-09
426,2.046322e-07,3.690927e-06
427,3.486620e-07,4.260617e-08
428,8.787169e-07,5.580861e-07
429,5.117244e-07,6.134413e-07
430,4.733248e-07,2.101885e-07
431,1.326428e-07,8.466696e-08
432,1.827201e-06,8.604826e-07
433,1.594151e-07,5.384261e-07
434,6.017245e-07,2.817617e-07
435,1.396705e-07,9.630975e-07
436,1.150599e-06,8.058119e-08
437,4.190202e-07,1.871337e-07
438,2.980324e-07,8.159977e-07
439,1.400805e-06,1.321724e-07
440,2.655716e-07,1.283093e-07
441,9.373767e-07,8.203891e-07
442,4.468247e-07,2.074248e-07
443,5.931579e-07,2.360118e-07
444,1.223696e-07,2.587775e-07
445,4.929799e-07,5.309693e-07
446,2.545392e-06,7.046567e-07
447,3.780174e-07,1.243861e-07
448,2.919823e-07,1.589009e-07
449,3.910466e-07,3.127084e-07
450,1.273739e-06,2.973205e-07
451,4.526814e-07,3.901894e-08
452,2.571471e-06,1.576922e-07
453,1.062997e-06,2.731824e-07
454,4.971746e-07,1.628495e-07
455,2.148462e-06,1.623060e-07
456,7.844350e-08,2.728116e-07
457,5.592335e-07,5.323732e-07
458,1.271876e-07,8.034807e-08
459,1.136445e-06,3.614334e-07
460,3.345727e-06,5.593131e-06
461,1.767156e-06,6.128510e-08
462,1.511272e-07,2.929860e-07
463,6.293559e-08,2.731764e-07
464,2.834530e-07,2.440233e-07
465,1.551762e-07,1.470278e-07
466,4.962445e-07,1.007350e-08
467,1.305651e-06,2.267144e-07
468,1.053858e-06,1.099667e-07
469,3.173448e-07,2.055524e-07
470,2.019911e-07,3.323065e-07
471,5.298534e-07,3.054530e-07
472,3.839442e-07,3.880556e-07
473,4.928280e-07,7.776587e-07
474,1.458958e-06,4.162604e-07
475,1.289070e-06,5.293338e-07
476,2.007659e-06,5.353973e-07
477,1.337088e-07,2.256378e-07
478,8.119142e-07,1.786263e-08
479,2.518353e-06,4.140184e-07
480,2.791133e-08,2.845074e-07
481,2.016311e-07,2.822190e-07
482,1.411269e-06,3.039459e-06
483,1.254295e-07,8.209672e-08
484,4.997558e-07,2.052897e-07
485,5.791743e-08,4.863601e-07
486,3.581052e-06,4.647657e-05
487,1.370110e-06,5.177411e-07
488,1.457536e-06,2.173942e-08
489,6.197909e-07,3.248688e-07
490,5.065513e-07,3.104892e-08
491,6.681878e-08,1.730038e-07
492,1.113325e-06,1.067190e-07
493,5.588586e-08,1.381929e-06
494,2.069636e-06,6.339953e-07
495,7.293945e-07,9.221331e-08
496,3.687623e-08,1.102682e-07
497,1.815997e-07,3.014336e-08
498,2.897066e-07,3.205159e-07
499,1.421881e-07,3.827552e-07
500,4.100730e-06,8.581417e-06
501,9.654399e-07,3.398068e-08
502,1.270403e-07,2.402419e-07
503,1.303419e-07,1.186342e-07
504,6.773777e-08,1.112293e-07
505,3.241010e-07,1.747736e-07
506,5.054939e-07,1.360137e-07
507,7.377358e-07,9.015358e-08
508,1.358242e-08,2.097394e-08
509,1.976108e-07,1.515320e-07
510,8.355153e-07,9.736781e-08
511,9.681110e-07,2.121180e-07
512,5.640040e-08,4.155232e-07
513,1.552556e-06,1.884387e-07
514,7.252783e-07,1.543652e-07
515,1.088333e-07,4.196411e-07
516,1.100192e-07,2.711139e-08
517,1.124850e-06,3.629320e-07
518,1.239161e-06,1.793675e-07
519,7.162548e-07,1.563646e-07
520,3.617626e-07,6.550700e-07
521,2.234788e-07,4.878808e-08
522,5.140919e-07,3.417817e-07
523,1.030576e-06,1.868158e-07
524,2.925263e-07,2.485065e-07
525,9.735347e-07,2.111818e-07
526,1.346723e-06,1.240404e-05
527,1.015126e-06,1.583860e-07
528,4.535327e-07,2.772719e-07
529,5.565408e-07,3.693831e-07
530,1.710120e-07,2.708304e-08
531,6.496413e-07,8.333658e-08
532,7.259580e-07,4.024930e-07
533,3.137771e-06,1.448832e-06
534,6.797307e-08,2.473214e-07
535,5.868591e-07,4.146026e-07
536,1.295747e-06,3.083686e-07
537,6.549143e-07,1.839787e-08
538,1.798288e-07,1.743201e-08
539,9.124414e-07,2.137587e-07
540,8.730044e-07,5.615644e-07
541,1.013911e-06,7.584756e-08
542,9.308117e-07,1.148167e-08
543,2.863009e-07,9.283176e-08
544,2.709441e-07,5.868504e-09
545,3.971122e-07,1.167604e-07
546,2.244912e-07,5.205611e-07
547,2.895365e-07,3.799151e-07
548,4.278828e-07,1.351013e-07
549,1.183971e-06,3.391989e-07
550,1.903861e-06,2.264815e-07
551,5.879504e-07,1.193855e-07
552,8.615896e-07,3.445373e-08
553,5.549099e-07,8.617886e-08
554,2.098493e-07,2.081169e-07
555,2.175332e-06,8.379979e-07
556,3.277053e-06,7.053461e-07
557,4.463963e-07,4.895280e-07
558,5.543422e-07,1.647805e-07
559,2.385886e-06,3.021935e-07
560,1.262215e-07,4.138047e-07
561,1.893424e-07,2.299452e-07
562,1.033294e-08,1.959201e-07
563,3.029502e-07,3.519252e-07
564,7.215840e-07,8.108579e-08
565,1.295057e-07,3.073721e-07
566,1.991787e-07,3.992856e-07
567,1.950535e-06,4.901284e-07
568,1.999736e-06,5.287586e-06
569,1.211106e-06,2.849385e-07
570,5.721597e-07,1.850159e-07
571,3.728017e-07,2.756380e-07
572,5.331981e-07,3.127360e-07
573,7.761524e-07,1.936564e-07
574,6.748737e-07,1.767312e-09
575,8.232704e-07,1.826665e-07
576,7.219763e-07,2.808210e-07
577,2.163521e-07,2.475014e-07
578,2.260783e-06,2.009447e-07
579,5.072622e-07,1.451085e-07
580,3.192415e-07,1.205250e-07
581,1.152341e-06,2.297399e-06
582,2.840049e-06,6.333354e-07
583,1.483741e-06,1.561170e-08
584,4.016980e-07,3.310392e-07
585,1.305371e-06,3.677653e-07
586,5.062052e-07,1.519455e-07
587,5.153730e-07,9.633603e-08
588,3.594036e-07,1.208021e-06
589,4.419678e-06,6.252839e-06
590,1.688036e-06,1.068037e-07
591,8.509513e-07,5.078272e-07
592,5.496494e-07,2.894237e-06
593,1.636732e-06,3.059048e-07
594,5.271668e-07,3.328482e-08
595,9.885276e-08,1.040877e-07
596,3.921570e-07,2.171801e-07
597,1.089274e-07,5.043112e-08
598,8.246403e-07,4.544273e-07
599,3.051534e-07,3.091618e-07
600,4.850843e-07,6.784876e-08
601,1.205560e-06,1.514519e-07
602,2.337542e-07,2.359597e-07
603,3.665727e-07,7.360742e-08
604,4.701693e-07,4.588019e-07
605,1.195003e-06,1.702177e-07
606,5.885647e-07,1.443525e-07
607,2.332341e-07,2.100509e-07
608,1.303129e-06,1.687423e-06
609,7.165731e-07,3.748554e-08
610,1.644598e-06,1.335280e-07
611,2.056010e-06,9.570907e-07
612,1.054049e-06,2.624514e-07
613,5.093033e-07,1.743485e-07
614,7.054980e-07,3.678701e-07
615,7.456243e-07,1.300047e-07
616,3.106969e-07,4.405049e-07
617,8.093280e-07,3.141329e-07
618,2.239939e-06,3.088086e-08
619,2.779757e-07,7.961912e-08
620,3.630924e-08,3.738083e-07
621,1.378988e-06,3.075525e-07
622,7.737869e-08,4.728523e-07
623,1.776965e-06,2.866001e-07
624,3.058827e-07,6.908234e-07
625,1.178045e-06,2.103740e-08
626,3.064907e-08,2.830728e-07
627,5.308638e-07,3.084884e-07
628,2.231129e-07,9.228935e-09
629,9.144486e-07,1.480513e-08
630,7.528613e-07,6.261311e-10
631,1.373560e-06,3.491402e-07
632,8.317277e-08,4.511361e-07
633,1.007940e-06,1.171437e-07
634,3.089101e-07,4.192040e-07
635,5.130990e-07,2.567564e-07
636,3.658928e-08,5.859094e-07
637,7.802673e-08,6.881403e-09
638,6.720911e-07,3.568745e-07
639,2.629961e-07,5.281370e-07
640,1.776907e-06,3.434225e-06
641,1.886951e-07,4.750677e-07
642,1.690908e-06,1.915335e-07
643,6.344373e-07,3.230660e-07
644,7.123495e-07,8.380679e-07
645,6.613423e-07,2.369216e-07
646,6.675471e-07,2.545955e-07
647,1.636587e-06,4.038118e-07
648,9.628503e-07,1.089287e-07
649,4.187801e-07,6.296328e-07
650,7.515626e-07,3.113809e-07
651,2.908805e-07,1.769940e-07
652,8.686638e-07,5.484371e-08
653,7.355963e-06,1.941026e-06
654,1.247372e-06,1.924731e-06
655,6.086053e-07,7.172884e-07
656,6.943214e-07,1.473383e-07
657,1.947390e-08,2.169251e-07
658,2.692264e-06,3.447095e-07
659,2.142008e-06,9.085593e-07
660,4.576582e-06,6.814701e-07
661,1.618510e-06,2.295755e-07
662,2.237114e-07,3.376895e-07
663,8.978200e-07,1.997124e-07
664,5.312177e-07,7.720652e-08
665,1.472259e-06,2.252575e-07
666,2.529400e-06,9.911246e-07
667,1.205662e-06,3.459610e-07
668,7.151036e-07,1.005645e-07
669,1.098418e-06,6.311532e-07
670,1.925368e-07,6.023915e-07
671,1.420822e-07,3.403876e-08
672,8.301041e-07,1.200101e-07
673,2.475405e-07,8.561916e-07
674,1.395258e-06,7.458809e-08
675,7.067510e-07,5.161054e-08
676,2.691511e-07,1.619791e-07
677,2.368134e-07,7.056249e-07
678,1.245276e-06,4.669427e-07
679,1.849706e-06,1.050028e-07
680,1.252236e-06,4.656885e-07
681,2.063972e-07,1.741619e-07
682,1.299990e-06,1.501418e-07
683,2.432461e-06,8.779771e-07
684,1.213434e-06,1.277699e-07
685,7.711900e-07,1.070246e-08
686,2.497981e-06,8.352763e-06
687,2.105225e-07,1.281712e-07
688,1.295915e-06,9.379736e-08
689,8.056745e-07,1.015193e-07
690,1.041059e-06,1.481556e-07
691,5.700166e-07,2.371135e-08
692,8.035260e-07,7.996098e-07
693,1.402506e-06,4.491421e-07
694,3.773404e-07,1.363398e-08
695,6.332653e-08,6.065155e-07
696,5.118653e-07,3.065032e-07
697,9.181593e-07,1.719287e-08
698,1.694559e-06,1.698966e-06
699,5.754989e-07,4.195582e-08
700,5.175098e-07,5.312263e-06
701,4.201190e-08,1.029471e-07
702,3.550529e-07,3.740155e-07
703,4.745087e-07,4.498993e-07
704,7.631543e-08,2.039669e-07
705,7.830573e-07,8.710577e-08
706,5.099947e-08,4.831982e-07
707,1.103434e-06,7.442035e-07
708,1.237579e-07,4.477136e-08
709,1.013667e-06,1.309615e-07
710,4.760057e-06,6.035862e-07
711,1.001026e-06,9.281834e-08
712,1.560891e-06,1.798479e-07
713,6.242747e-07,1.538790e-07
714,6.710716e-07,3.210318e-07
715,6.029789e-07,1.320127e-07
716,6.636674e-08,4.758459e-09
717,1.240791e-06,6.250704e-08
718,8.247102e-08,6.312979e-07
719,1.204198e-07,1.680550e-07
720,9.455730e-07,1.596778e-06
721,4.730388e-07,2.215182e-07
722,9.493991e-07,2.037077e-07
723,1.363902e-06,2.452380e-07
724,2.961006e-07,4.149142e-08
725,8.151488e-07,4.709901e-08
726,9.066117e-08,3.548938e-07
727,8.184073e-07,3.608977e-08
728,2.043008e-06,8.121370e-06
729,7.335444e-07,2.735795e-07
730,5.347892e-07,3.465014e-07
731,5.233346e-08,5.819363e-08
732,9.056310e-07,4.025414e-08
733,6.098958e-07,1.273318e-06
734,7.596135e-07,2.331609e-07
735,3.159338e-07,5.936097e-09
736,6.543481e-07,1.994009e-07
737,5.007460e-07,1.272985e-07
738,4.269047e-07,2.707550e-07
739,3.544860e-07,8.974693e-08
740,1.100192e-07,3.467551e-08
741,2.298363e-07,1.628975e-07
742,4.863854e-07,3.514185e-08
743,5.868736e-07,5.510116e-08
744,3.234055e-07,8.627594e-07
745,5.785341e-07,2.184763e-07
746,1.334600e-06,4.201410e-07
747,6.784884e-06,2.403086e-06
748,2.269706e-06,7.358746e-07
749,8.322169e-07,1.255373e-07
750,2.905683e-07,5.409245e-07
751,5.711825e-07,3.185328e-07
752,5.694220e-07,4.336506e-07
753,8.889775e-07,1.627538e-07
754,1.060805e-06,1.515097e-07
755,1.667831e-07,9.809123e-08
756,1.210965e-06,1.748772e-07
757,7.271595e-07,6.659076e-09
758,5.007289e-07,9.554944e-08
759,3.161665e-07,1.419914e-07
760,1.177652e-06,5.251583e-07
761,1.374171e-06,2.671291e-06
762,3.151546e-07,3.541368e-08
763,1.594650e-07,3.818074e-07
764,3.085335e-06,4.572460e-07
765,3.652843e-07,3.034493e-07
766,2.466438e-06,3.078277e-08
767,8.767130e-07,5.241945e-07
768,8.638225e-07,4.973672e-08
769,1.106067e-06,1.477147e-07
770,5.740141e-07,1.057703e-08
771,2.468363e-09,7.952166e-08
772,6.187516e-07,2.702153e-07
773,5.199477e-07,4.402714e-07
774,2.208749e-09,3.157675e-07
775,2.252102e-07,3.756177e-07
