i,rel_acc,rel_pot
331,1.515980e-06,3.227701e-07
332,2.631342e-06,8.970979e-07
333,5.935911e-07,1.958433e-07
334,1.670067e-06,4.165756e-07
335,1.887667e-06,5.784587e-07
336,3.706227e-07,1.355303e-06
337,1.672057e-06,8.302515e-08
338,2.124484e-06,2.843710e-08
339,1.192746e-06,3.663634e-07
340,1.600462e-07,1.883988e-08
341,2.617107e-06,4.426081e-07
342,1.689206e-06,7.621485e-07
343,1.400579e-07,1.525121e-07
344,3.176835e-07,1.772884e-07
345,1.020006e-06,2.339997e-06
346,1.020335e-06,4.185475e-07
347,1.138236e-06,1.472639e-08
348,1.342073e-06,8.300034e-08
349,2.919044e-07,1.959712e-07
350,1.313285e-06,1.611212e-07
351,2.195337e-06,2.289609e-07
352,2.020266e-07,1.397414e-07
353,3.593548e-07,5.881177e-08
354,5.534381e-07,4.178628e-07
355,1.725918e-06,6.359550e-07
356,1.244146e-06,1.357543e-07
357,9.464001e-07,2.509436e-07
358,1.003496e-06,1.516473e-07
359,2.063586e-06,9.781684e-07
360,3.407866e-08,7.769460e-09
361,6.592356e-07,4.241517e-07
362,1.864699e-06,3.589479e-07
363,2.844135e-06,4.423150e-07
364,8.709401e-07,5.644689e-07
365,1.129636e-06,9.318818e-07
366,9.784520e-07,1.427649e-07
367,5.148997e-07,1.730257e-07
368,8.657690e-08,2.114417e-06
369,7.507578e-08,2.089544e-07
370,2.573859e-06,1.662421e-08
371,7.042677e-08,1.571996e-07
372,4.479315e-08,9.241958e-11
373,1.850431e-06,4.223917e-07
374,1.695195e-07,1.913825e-07
375,5.954729e-07,5.695063e-07
376,1.983438e-07,9.347084e-08
377,9.581988e-07,2.095182e-07
378,1.761233e-06,6.369720e-07
379,1.310763e-06,1.468961e-06
380,1.795240e-06,4.679323e-07
381,8.274634e-08,3.357608e-08
382,1.276756e-05,1.142337e-05
383,6.274293e-07,4.073813e-08
384,3.607265e-07,8.303372e-07
385,1.173757e-06,2.702675e-07
386,7.080735e-08,5.526554e-08
387,2.528533e-07,2.614257e-10
388,2.830111e-06,1.311607e-06
389,8.293082e-07,5.284117e-07
390,3.592699e-07,1.942636e-07
391,4.997838e-07,9.309768e-08
392,1.086567e-06,3.884447e-07
393,3.646148e-07,1.634506e-07
394,1.957416e-06,1.886717e-07
395,9.995631e-07,5.378230e-07
396,2.552314e-07,3.027881e-08
397,2.507293e-06,3.595366e-07
398,1.691660e-07,2.315364e-07
399,1.050479e-08,2.502675e-07
400,8.665983e-07,3.886380e-07
401,1.853608e-06,1.287565e-07
402,7.580124e-08,3.954947e-08
403,2.156041e-06,1.962051e-07
404,8.460532e-07,4.658036e-08
405,3.878929e-06,2.067188e-06
406,1.525838e-06,2.898169e-06
407,4.242203e-07,4.445303e-08
408,3.311470e-07,6.047140e-08
409,2.284827e-07,4.160326e-08
410,5.055060e-07,5.966442e-07
411,1.582805e-07,6.152261e-07
412,2.034584e-07,9.049651e-07
413,6.928291e-06,1.806063e-05
414,4.413959e-07,5.489643e-07
415,5.711467e-07,3.870636e-07
416,4.808501e-07,2.101734e-07
417,3.417222e-06,4.986712e-07
418,1.329843e-07,1.461773e-07
419,3.628440e-07,5.356830e-08
420,1.421579e-07,9.660380e-08
421,9.418489e-07,8.105587e-07
422,1.793449e-07,3.433888e-07
423,3.500299e-06,1.721610e-06
424,5.422177e-06,2.147162e-08
425,1.676375e-06,1.784072e-07
426,2.798866e-08,1.967128e-07
427,4.905360e-07,8.878088e-07
428,1.017141e-07,5.290658e-08
429,3.310943e-07,3.581109e-07
430,7.947524e-08,1.104967e-07
431,9.223034e-07,1.991799e-06
432,2.776000e-07,7.419429e-07
433,2.442229e-07,5.458071e-08
434,1.101314e-06,2.474763e-07
435,7.496983e-07,3.026718e-07
436,8.954644e-08,3.133903e-07
437,1.709934e-06,6.535239e-08
438,5.478638e-07,1.995434e-07
439,7.661294e-07,6.595842e-08
440,9.697111e-08,2.703632e-08
441,2.587334e-06,4.764601e-09
442,1.930781e-06,1.093983e-07
443,1.800522e-06,2.129598e-06
444,4.807643e-07,4.305469e-07
445,1.544070e-06,6.035093e-07
446,2.568428e-06,8.678939e-07
447,1.401020e-06,3.085100e-07
448,6.676491e-08,3.799991e-07
449,3.165771e-07,4.919297e-08
450,1.412192e-06,6.842615e-07
451,3.706815e-07,4.150318e-07
452,7.018330e-08,2.102096e-07
453,5.942452e-08,2.376076e-07
454,1.203191e-06,6.245573e-08
455,2.231415e-07,1.255219e-07
456,2.205732e-06,1.235391e-04
457,2.089353e-06,5.977419e-07
458,4.224831e-07,5.294893e-07
459,1.441736e-06,1.862198e-07
460,1.979380e-07,1.107001e-07
461,1.113135e-06,2.644091e-07
462,2.721401e-07,8.770621e-08
463,5.368418e-07,7.925338e-07
464,1.773005e-06,3.865354e-07
465,1.265163e-06,4.652161e-07
466,1.542874e-07,7.429861e-08
467,3.866386e-07,9.861442e-08
468,7.518641e-07,1.590616e-07
469,1.001456e-07,1.801045e-09
470,1.628144e-06,4.574452e-06
471,1.441964e-06,1.995029e-07
472,1.072594e-07,3.750223e-07
473,9.347802e-08,3.938723e-08
474,1.072152e-06,6.520331e-07
475,8.857235e-07,3.680417e-06
476,7.543312e-07,2.666298e-07
477,1.481901e-06,4.646005e-08
478,1.041791e-06,4.444044e-07
479,4.018920e-07,3.069455e-07
480,5.162011e-07,2.512621e-06
481,2.715632e-07,2.922020e-07
482,5.323530e-07,4.821330e-07
483,5.444847e-07,2.943849e-08
484,8.578812e-08,1.164726e-06
485,1.404369e-06,1.348334e-07
486,2.026014e-06,1.832028e-06
487,7.423018e-07,1.980181e-07
488,2.548676e-06,4.758338e-07
489,1.034063e-06,4.959800e-09
490,1.074310e-07,6.074398e-08
491,5.347000e-07,4.331979e-07
492,5.945354e-08,1.475642e-07
493,9.677522e-08,2.715251e-07
494,3.865714e-09,8.054073e-07
495,2.310704e-08,8.493416e-07
496,1.204040e-06,4.465138e-07
497,1.273571e-06,1.979526e-07
498,1.333041e-06,4.254064e-08
499,5.439238e-07,5.315487e-08
500,4.701761e-07,3.836224e-07
501,5.801306e-07,5.753230e-07
502,3.556547e-06,1.399486e-06
503,5.032223e-07,4.320460e-07
504,1.576320e-07,3.750958e-07
505,2.068002e-07,4.770371e-07
506,2.455214e-07,3.028718e-07
507,4.043024e-07,2.513812e-07
508,1.802129e-06,2.734560e-07
509,1.227937e-07,4.618457e-07
510,5.451475e-08,3.268588e-07
511,5.079911e-06,9.156549e-07
512,8.200965e-07,4.937836e-07
513,3.454919e-06,3.010436e-06
514,6.675338e-07,3.258359e-07
515,1.119561e-06,2.122602e-07
516,2.081150e-06,1.019367e-06
517,7.659626e-07,3.280828e-07
518,2.112886e-06,1.593747e-08
519,1.054587e-06,7.627998e-07
520,8.686205e-07,3.898289e-07
521,9.791440e-07,1.324389e-07
522,1.024735e-06,3.818025e-07
523,4.593249e-07,1.684381e-07
524,1.408947e-07,1.229268e-07
525,3.139434e-07,9.768744e-07
526,1.332875e-07,2.796335e-07
527,1.257411e-06,1.796451e-06
528,1.416038e-07,1.333568e-07
529,1.778893e-06,1.624230e-07
530,7.288837e-07,2.196909e-07
531,5.149470e-07,3.878353e-07
532,4.909166e-07,3.122807e-08
533,1.200124e-06,1.404913e-07
534,3.957345e-07,7.028299e-07
535,2.533180e-07,8.444365e-08
536,2.581870e-07,4.352246e-07
537,5.249102e-07,1.124558e-07
538,5.357797e-06,2.475727e-06
539,2.271482e-07,8.972655e-08
540,2.454540e-07,3.335332e-07
541,2.234654e-07,4.084257e-07
542,2.392173e-07,2.392798e-07
543,2.990766e-06,4.630875e-07
544,1.741633e-06,2.663894e-07
545,3.972593e-07,3.362315e-07
546,6.398115e-07,3.855663e-07
547,1.868504e-07,7.992379e-09
548,1.781114e-07,3.757420e-07
549,1.127302e-07,1.917170e-07
550,3.344425e-06,2.522063e-06
551,1.707994e-07,2.084208e-07
552,5.299622e-09,6.984212e-09
553,2.342592e-07,1.879263e-07
554,8.315290e-08,2.612647e-07
555,4.180143e-07,9.230317e-08
556,6.727862e-07,1.609838e-06
557,1.586828e-07,1.554399e-07
558,9.582044e-08,3.311874e-07
559,1.445642e-06,2.463919e-06
560,4.818191e-07,1.415992e-08
561,1.100926e-06,4.019978e-07
562,1.122798e-06,3.069537e-07
563,7.011035e-06,9.921094e-06
564,5.873888e-07,6.400040e-07
565,1.265814e-07,9.369263e-08
566,3.472597e-06,1.816194e-06
567,1.006662e-07,1.751556e-07
568,7.042441e-07,3.626436e-08
569,1.488537e-06,2.231098e-07
570,1.856335e-06,1.480612e-07
571,2.250556e-07,9.155426e-08
572,1.482717e-06,6.258680e-07
573,3.127170e-07,8.022039e-07
574,1.383650e-07,2.161725e-08
575,1.169312e-06,1.255090e-07
576,1.665996e-06,1.891421e-07
577,6.305922e-07,1.803966e-07
578,1.034329e-06,5.683859e-07
579,1.798073e-08,1.082491e-07
580,6.027438e-07,1.230142e-07
581,1.038534e-06,4.343659e-07
582,4.777383e-07,2.048043e-07
583,6.617898e-07,2.993464e-07
584,3.490367e-07,5.120882e-07
585,1.064678e-07,5.202663e-07
586,4.955287e-07,6.327381e-08
587,4.008093e-08,2.287016e-07
588,1.863184e-07,4.468545e-07
589,4.277713e-06,1.019820e-06
590,1.985242e-06,3.039373e-07
591,1.320793e-06,6.317886e-07
592,1.514425e-06,4.713260e-07
593,5.698993e-07,5.383996e-08
594,6.270758e-07,5.885952e-07
595,3.297354e-06,3.218713e-07
596,5.013850e-07,5.219241e-07
597,4.484515e-07,8.391028e-08
598,1.661622e-06,3.233348e-07
599,1.179043e-07,2.399303e-08
600,9.194140e-07,1.504079e-07
601,7.117764e-07,3.102416e-07
602,1.270041e-06,4.410115e-07
603,1.127284e-07,7.124375e-07
604,3.396340e-06,2.803769e-06
605,6.875335e-07,1.971040e-07
606,7.531356e-07,2.413284e-07
607,1.502356e-07,6.964300e-07
608,1.669355e-06,7.154459e-07
609,6.773632e-07,3.302708e-07
610,7.332221e-07,2.125232e-06
611,8.391977e-07,1.547051e-07
612,2.224912e-07,3.184264e-07
613,3.046117e-06,3.779675e-07
614,1.957122e-06,5.010745e-07
615,1.071853e-07,3.018516e-08
616,3.490883e-07,1.692522e-07
617,2.556014e-06,2.161391e-07
618,4.242164e-07,2.566572e-07
619,4.522545e-07,4.653199e-07
620,4.565669e-07,3.530988e-07
621,3.404885e-06,3.959789e-07
622,2.538728e-07,3.962525e-07
623,1.094898e-07,3.203511e-08
624,6.490569e-07,5.380777e-07
625,9.965868e-07,3.292557e-08
626,4.901482e-07,4.188954e-07
627,3.841195e-08,3.002777e-07
628,1.493098e-06,1.187657e-06
629,1.967953e-06,1.662268e-07
630,5.021454e-08,2.191292e-07
631,1.410625e-07,1.524771e-06
632,1.669703e-06,1.958847e-09
633,1.055256e-06,3.003127e-08
634,3.771838e-07,2.521796e-07
635,5.786865e-07,1.464303e-07
636,1.795330e-06,5.069894e-08
637,1.396314e-06,3.917456e-07
638,9.111878e-08,2.176032e-07
639,9.352878e-08,9.633040e-08
640,6.596624e-07,3.820330e-07
641,2.441185e-09,3.857768e-07
642,3.957857e-07,2.152583e-07
643,3.847613e-07,4.307573e-09
644,3.251539e-07,4.263671e-07
645,1.546643e-06,8.690999e-07
646,2.910433e-07,9.964555e-07
647,1.017050e-06,2.230222e-06
648,4.461769e-07,5.618121e-09
649,4.976900e-07,2.326848e-08
650,1.260819e-06,1.635303e-07
651,3.947365e-08,6.834775e-05
652,1.990409e-06,2.681951e-07
653,1.243923e-07,3.027584e-07
654,1.249909e-07,1.540357e-07
655,8.103664e-07,4.496136e-07
656,5.251093e-07,1.187275e-07
657,1.030676e-06,2.333102e-07
658,9.968675e-07,5.796350e-07
659,5.052505e-07,1.352615e-07
660,3.869425e-08,8.906861e-08
661,6.367411e-07,2.450048e-07
662,5.945458e-07,4.117141e-08
663,1.233225e-06,2.168788e-07
664,7.273924e-07,4.428213e-07
665,2.715918e-07,8.588901e-08
666,9.474027e-07,5.470987e-07
667,3.875083e-07,4.746187e-07
668,1.056851e-06,4.202329e-07
669,4.532678e-07,1.719305e-07
670,2.987131e-06,1.431369e-07
671,1.272134e-06,1.411169e-07
672,2.357924e-07,4.916563e-07
673,4.190346e-07,2.726080e-08
674,1.625753e-06,4.211390e-07
675,7.266295e-07,1.636414e-07
676,3.567895e-07,1.610999e-05
677,4.393803e-07,2.840476e-07
678,2.724213e-06,1.070628e-07
679,1.361374e-07,3.285808e-07
680,4.687274e-07,6.014544e-07
681,6.735029e-07,2.708934e-08
682,4.925309e-07,4.667290e-08
683,1.200253e-06,1.995174e-07
684,2.917164e-06,1.399705e-06
685,8.641228e-07,1.245018e-09
686,2.413710e-06,4.123494e-07
687,5.957007e-07,8.164179e-07
688,5.113256e-07,2.119330e-07
689,2.983087e-07,2.308805e-07
690,1.186383e-07,7.143466e-07
691,1.197478e-07,7.739966e-08
692,1.090562e-07,4.324414e-07
693,4.698429e-07,4.152923e-07
694,2.537762e-07,1.103500e-08
695,3.105871e-07,2.252144e-07
696,9.546701e-07,8.997073e-08
697,9.298331e-07,2.947698e-07
698,1.342374e-07,1.648040e-07
699,2.818212e-06,1.543510e-05
700,8.067657e-07,1.099543e-07
701,5.889630e-07,2.407162e-06
702,2.446572e-06,1.344142e-06
703,1.791666e-07,1.165810e-07
704,3.507908e-08,1.448242e-07
705,2.806829e-06,1.308733e-06
706,2.528241e-07,4.057465e-07
707,7.206389e-07,6.831074e-07
708,3.565119e-06,8.493756e-07
709,4.840947e-07,6.802328e-06
710,1.824086e-07,6.563913e-07
711,2.206521e-06,2.086982e-07
712,2.372098e-06,6.291221e-06
713,1.424753e-06,2.164923e-07
714,2.793867e-07,2.260444e-08
715,1.469954e-07,4.050412e-07
716,2.795341e-07,1.048983e-07
717,9.995794e-07,1.272430e-07
718,1.254092e-07,3.247742e-07
719,2.149413e-07,2.818077e-07
720,4.003689e-08,4.421418e-08
721,3.650725e-07,5.799318e-07
722,1.106539e-06,5.527445e-07
723,8.429042e-07,2.368957e-07
724,1.112762e-06,3.636423e-07
725,1.634679e-07,4.616853e-07
726,7.151581e-07,2.402555e-08
727,1.003180e-06,6.172037e-07
728,3.386272e-06,2.154070e-06
729,1.155438e-06,2.412882e-07
730,7.776476e-06,2.567466e-05
731,2.986424e-06,3.406140e-08
732,2.394877e-06,1.035243e-05
733,1.826448e-06,4.672951e-08
734,2.960891e-06,5.764095e-07
735,1.355188e-06,5.068586e-07
736,6.462291e-08,7.496538e-08
737,3.332761e-07,4.157939e-07
738,1.545479e-06,1.731866e-07
739,2.437359e-09,8.865123e-07
740,1.492091e-08,8.287682e-07
741,9.180722e-08,1.282674e-07
742,9.010730e-07,8.800567e-07
743,3.019195e-06,2.630346e-06
744,1.404472e-06,1.601316e-07
745,1.055553e-06,3.259708e-07
746,2.664021e-07,5.281869e-07
747,3.741961e-06,1.011787e-06
748,3.859223e-08,1.105113e-07
749,6.399200e-08,1.257084e-07
750,5.614509e-07,5.529917e-07
751,7.995781e-07,1.723118e-06
752,4.227872e-06,1.821375e-06
753,4.145463e-07,2.415664e-07
754,3.095735e-06,3.219575e-07
755,1.383358e-06,3.259833e-07
756,1.677194e-07,8.169921e-08
757,8.762770e-07,4.117590e-07
758,1.990656e-06,1.192495e-07
759,1.702735e-07,9.877507e-08
760,6.389948e-07,2.991284e-07
761,6.440697e-08,8.743163e-08
762,1.061274e-06,5.995620e-08
763,7.637427e-07,2.007289e-07
764,1.773376e-06,2.456852e-07
765,1.638219e-07,1.951844e-07
766,2.916968e-06,3.881446e-07
767,1.033729e-06,1.070021e-06
768,1.254435e-06,2.635665e-07
769,1.069900e-06,2.846325e-07
770,4.351452e-07,2.385966e-07
771,1.867157e-07,5.322084e-07
772,2.503521e-06,1.501841e-07
773,4.445330e-07,3.303869e-07
774,1.167730e-06,2.083320e-07
775,2.679662e-06,1.339614e-06
