i,rel_acc,rel_pot
774,4.037948e-08,3.653860e-07
775,9.148003e-07,1.686233e-06
776,8.091534e-07,3.875408e-07
777,1.628128e-07,1.977291e-07
778,2.356940e-07,3.147224e-07
779,3.495865e-06,3.751093e-07
780,2.829094e-07,1.216558e-07
781,1.095358e-07,7.411285e-08
782,5.265023e-07,6.032921e-08
783,6.258563e-07,2.104678e-08
784,1.069709e-06,8.523662e-08
785,8.822828e-07,9.150596e-08
786,1.211663e-06,2.798170e-07
787,2.435132e-06,4.069873e-07
788,1.120100e-07,1.715245e-07
789,4.631702e-06,1.202998e-06
790,1.630777e-06,1.440388e-07
791,1.078710e-06,4.126423e-07
792,2.074598e-06,2.637264e-06
793,2.200123e-06,5.151865e-07
794,3.507798e-07,3.734983e-07
795,5.204956e-06,6.694700e-07
796,1.238648e-06,2.186751e-07
797,3.558565e-07,5.658866e-08
798,6.470506e-07,3.311125e-07
799,1.798427e-07,4.273729e-07
800,4.175305e-10,1.666205e-07
801,9.890596e-07,1.602341e-07
802,9.596555e-07,2.646202e-07
803,1.068872e-07,2.659811e-07
804,9.318517e-08,3.064736e-07
805,1.764767e-07,1.916161e-07
806,3.486693e-06,1.100847e-06
807,2.260096e-07,1.320854e-06
808,6.047063e-07,5.769038e-07
809,3.098396e-07,5.904256e-07
810,1.876712e-07,1.598319e-07
811,3.572583e-07,1.958285e-07
812,7.378423e-07,2.421770e-07
813,6.274433e-07,3.862563e-07
814,1.450513e-06,7.154203e-08
815,3.805204e-07,1.862249e-07
816,1.312593e-06,7.247325e-07
817,1.638323e-06,1.857715e-07
818,4.209960e-07,3.735835e-07
819,5.751894e-07,3.093719e-07
820,4.299931e-07,3.815509e-07
821,3.816506e-07,7.083074e-08
822,7.993396e-08,4.066808e-08
823,3.258635e-07,3.255347e-07
824,2.387095e-06,6.310312e-07
825,6.353775e-07,2.281200e-08
826,2.735205e-07,4.499163e-08
827,7.725001e-07,5.844759e-07
828,9.056561e-07,3.110832e-07
829,1.962053e-06,9.298236e-07
830,7.045339e-07,2.764726e-07
831,4.700176e-08,3.499104e-07
832,4.294943e-07,6.900164e-07
833,1.325299e-07,3.512032e-07
834,7.457121e-06,3.380065e-06
835,8.745305e-07,3.783518e-07
836,7.269123e-07,8.636973e-07
837,9.328562e-07,2.604823e-07
838,2.701932e-06,1.014891e-06
839,1.067945e-06,3.513581e-06
840,7.014131e-07,2.183771e-07
841,2.661684e-07,3.494145e-07
842,1.633116e-07,1.852867e-07
843,1.278629e-06,1.365843e-07
844,9.831330e-07,2.617601e-07
845,3.263870e-07,3.905788e-07
846,4.760836e-07,2.856740e-09
847,2.648450e-08,6.177822e-07
848,1.983033e-07,2.171001e-08
849,4.084822e-06,1.426740e-06
850,3.071662e-06,1.018875e-06
851,1.079004e-06,8.680817e-08
852,7.159614e-07,5.465233e-07
853,3.938242e-06,3.597433e-06
854,6.138152e-08,1.803149e-07
855,6.121067e-06,3.251250e-07
856,1.625056e-06,1.498412e-05
857,1.343169e-06,2.952926e-07
858,1.159533e-06,3.192799e-07
859,7.820976e-07,4.652777e-07
860,2.860268e-07,2.562834e-07
861,2.304480e-07,1.419195e-07
862,1.142501e-06,6.718814e-07
863,9.921312e-07,2.479884e-07
864,2.697616e-08,2.679787e-07
865,1.426005e-07,2.409145e-07
866,1.298359e-07,2.250555e-07
867,3.061468e-07,7.273814e-08
868,1.012564e-06,1.297438e-07
869,1.496138e-06,4.874963e-05
870,8.758440e-07,9.813590e-08
871,1.978396e-07,1.585980e-07
872,1.121940e-07,2.494110e-06
873,2.847312e-07,2.949173e-07
874,7.412123e-07,2.521734e-06
875,5.531084e-07,2.585456e-07
876,1.139388e-06,6.390681e-07
877,4.344709e-07,1.330667e-07
878,1.622932e-07,3.675596e-08
879,2.107789e-06,2.430679e-07
880,4.816866e-07,1.206158e-08
881,6.778615e-07,7.649376e-07
882,5.327912e-06,7.752027e-07
883,7.262635e-06,1.534205e-08
884,1.505315e-06,3.806551e-07
885,2.040475e-07,2.219592e-07
886,3.184183e-08,8.526943e-08
887,2.080455e-06,1.804264e-07
888,9.143972e-07,3.022056e-07
889,6.388056e-07,1.621845e-08
890,4.240168e-07,7.730253e-07
891,9.424115e-08,1.501139e-07
892,6.597366e-07,6.437999e-07
893,1.895181e-06,6.492271e-07
894,5.921158e-07,2.575045e-07
895,1.052739e-06,2.720010e-06
896,5.620460e-07,3.064788e-07
897,3.843043e-06,1.621111e-05
898,1.843019e-08,5.241924e-08
899,1.484705e-06,3.520900e-06
900,1.653878e-07,3.511062e-07
901,3.021023e-08,1.742713e-08
902,5.664864e-08,2.248113e-07
903,1.071328e-06,9.874562e-08
904,3.336740e-07,4.562015e-07
905,2.538437e-07,2.742536e-07
906,1.547609e-07,4.289104e-07
907,1.013362e-06,4.752895e-07
908,3.774347e-06,1.622786e-06
909,8.340590e-07,7.801705e-08
910,1.638300e-06,2.199232e-07
911,1.824138e-06,2.106525e-07
912,1.234585e-06,2.111110e-07
913,3.520346e-07,1.275952e-06
914,1.201217e-06,1.018743e-06
915,1.419248e-06,2.666406e-07
916,9.794461e-07,3.423332e-07
917,9.254982e-07,3.591678e-07
918,7.671051e-07,1.901716e-08
919,6.024757e-07,1.643603e-07
920,2.966645e-06,7.977526e-07
921,1.699556e-06,4.534479e-07
922,1.682953e-06,5.248391e-08
923,6.472689e-07,1.647274e-07
924,7.069626e-06,4.624234e-06
925,2.728902e-07,2.190836e-07
926,5.196826e-07,4.979252e-07
927,4.143279e-07,2.580154e-07
928,2.092484e-07,8.293663e-07
929,1.223276e-07,4.160304e-08
930,4.833193e-07,9.983795e-07
931,5.445258e-09,3.002549e-07
932,4.995120e-07,3.915604e-07
933,6.690289e-07,7.263661e-07
934,1.410330e-06,2.784068e-07
935,1.324172e-06,2.432802e-07
936,8.232035e-07,8.721670e-07
937,1.449214e-07,1.453510e-07
938,1.949582e-07,2.582339e-07
939,1.895380e-07,1.534839e-07
940,1.712110e-06,6.152496e-07
941,1.789455e-07,5.900845e-07
942,1.516098e-06,3.718181e-08
943,2.701016e-06,6.318852e-05
944,1.135050e-06,1.840432e-06
945,2.265220e-06,6.036225e-06
946,7.241394e-07,3.591429e-07
947,8.585887e-07,4.321692e-07
948,4.192544e-07,8.691243e-07
949,4.600266e-07,1.932661e-07
950,2.814192e-07,1.462357e-07
951,1.492518e-07,1.282828e-07
952,5.672528e-08,2.022866e-07
953,2.555753e-06,1.607182e-06
954,2.589494e-07,4.528955e-07
955,7.043771e-07,2.771013e-07
956,2.350196e-06,1.579890e-07
957,1.228985e-06,1.686505e-07
958,2.202308e-07,1.169742e-07
959,1.277126e-06,2.840568e-07
960,1.098051e-07,8.431600e-07
961,1.995539e-07,3.604885e-07
962,5.135576e-08,5.884934e-08
963,2.920731e-06,1.616400e-07
964,4.113706e-07,6.687602e-07
965,3.647218e-06,1.340321e-06
966,1.863738e-06,1.296185e-06
967,4.667147e-07,1.185360e-07
968,3.897090e-07,1.409927e-08
969,3.433717e-07,3.457097e-07
970,1.569550e-06,8.681044e-07
971,9.543453e-07,7.416588e-08
972,1.496591e-06,9.355206e-07
973,7.999331e-07,4.415759e-07
974,2.475931e-06,4.812107e-06
975,5.497212e-07,1.231504e-07
976,2.044338e-06,4.734838e-07
977,4.782227e-07,4.545852e-07
978,4.044451e-07,1.263358e-07
979,5.360292e-07,1.399386e-06
980,3.788334e-07,1.265899e-07
981,4.226117e-07,1.335801e-07
982,2.395840e-07,2.150331e-07
983,9.501307e-07,5.765621e-07
984,1.348682e-06,2.735747e-07
985,1.316781e-06,1.548776e-06
986,1.250862e-06,1.107411e-06
987,2.199512e-06,1.102856e-07
988,6.276338e-06,7.600710e-07
989,8.590401e-07,2.904995e-06
990,9.477718e-07,4.048837e-07
991,1.028859e-06,1.072557e-07
992,3.276877e-07,7.286941e-08
993,3.041093e-07,1.522324e-07
994,6.225826e-07,6.121505e-08
995,1.365110e-06,5.300418e-07
996,1.430574e-06,2.303606e-07
997,2.589049e-06,1.160782e-06
998,1.554959e-07,1.112785e-07
999,2.558069e-07,9.885746e-08
