i,rel_acc,rel_pot
775,8.559359e-07,1.915124e-06
776,8.350852e-07,3.267691e-07
777,1.433276e-07,1.977291e-07
778,1.986849e-07,3.147224e-07
779,3.495227e-06,3.751093e-07
780,9.841576e-08,1.216558e-07
781,1.095358e-07,7.411285e-08
782,4.690023e-07,6.032921e-08
783,6.258563e-07,2.104678e-08
784,1.070792e-06,8.523662e-08
785,6.252343e-07,9.150596e-08
786,1.288333e-06,2.798170e-07
787,2.463402e-06,4.069873e-07
788,2.290158e-07,2.422214e-07
789,4.631702e-06,1.202998e-06
790,1.602227e-06,1.440388e-07
791,1.077290e-06,4.126423e-07
792,2.063960e-06,2.288266e-06
793,1.473191e-06,5.151865e-07
794,2.243014e-07,3.042728e-07
795,5.189626e-06,5.785236e-07
796,9.680873e-07,2.186751e-07
797,4.114256e-07,5.658866e-08
798,7.438101e-07,2.641192e-07
799,8.215038e-08,4.879601e-07
800,6.120606e-08,3.099901e-08
801,9.870115e-07,1.602341e-07
802,4.416608e-07,1.259529e-07
803,6.860122e-08,2.659811e-07
804,2.483761e-07,9.837473e-08
805,9.766595e-07,1.916161e-07
806,3.486348e-06,1.199736e-06
807,2.500995e-07,1.180255e-06
808,4.253869e-07,5.769038e-07
809,6.182278e-07,5.227110e-07
810,1.562664e-07,1.598319e-07
811,6.959797e-07,1.958285e-07
812,1.298008e-06,2.421770e-07
813,6.274433e-07,3.148517e-07
814,1.601011e-06,7.154203e-08
815,4.599900e-07,1.173088e-07
816,2.311331e-06,8.475346e-07
817,1.656330e-06,2.684325e-07
818,3.478838e-07,3.102094e-07
819,9.394076e-07,3.726005e-07
820,1.183659e-07,2.697605e-07
821,4.095564e-07,3.456869e-08
822,3.472700e-08,4.066808e-08
823,3.930105e-07,3.255347e-07
824,3.158114e-06,9.237790e-07
825,6.753307e-07,4.957062e-08
826,2.973748e-07,4.499163e-08
827,5.434261e-07,5.844759e-07
828,1.858072e-06,4.308547e-07
829,1.280408e-06,6.629307e-07
830,7.230481e-07,2.764726e-07
831,4.674659e-08,3.499104e-07
832,4.294943e-07,6.900164e-07
833,2.259278e-07,3.512032e-07
834,7.453137e-06,3.219509e-06
835,8.264447e-07,4.419267e-07
836,9.112778e-07,7.845072e-07
837,8.760328e-07,2.604823e-07
838,2.701932e-06,1.014891e-06
839,1.067951e-06,3.513581e-06
840,7.150106e-07,1.613037e-08
841,3.196815e-07,2.664853e-07
842,3.317229e-07,8.921965e-08
843,1.147471e-06,4.998931e-08
844,9.831330e-07,2.617601e-07
845,3.832334e-07,3.905788e-07
846,3.160395e-07,2.856740e-09
847,6.167248e-08,6.177822e-07
848,1.726693e-07,2.171001e-08
849,4.084822e-06,1.426740e-06
850,3.073499e-06,1.018875e-06
851,3.695901e-07,8.680817e-08
852,4.389121e-07,4.835423e-07
853,2.769926e-06,2.698215e-06
854,4.535628e-08,1.803149e-07
855,6.044583e-06,3.251250e-07
856,1.625056e-06,1.498412e-05
857,1.319682e-06,1.759948e-07
858,1.156528e-06,2.447269e-07
859,8.333198e-07,3.876380e-07
860,2.468864e-07,2.562834e-07
861,2.304480e-07,1.419195e-07
862,1.143724e-06,6.718814e-07
863,1.026972e-06,2.479884e-07
864,1.792354e-08,2.679787e-07
865,5.525792e-08,2.409145e-07
866,1.258878e-07,2.250555e-07
867,6.360417e-07,1.420352e-07
868,5.778954e-07,1.918993e-07
869,1.496138e-06,4.758810e-05
870,9.798587e-07,9.813590e-08
871,1.919916e-07,1.585980e-07
872,2.933366e-08,2.494110e-06
873,2.837791e-07,2.949173e-07
874,3.391355e-07,2.606190e-06
875,8.088179e-08,2.585456e-07
876,1.114349e-06,6.390681e-07
877,3.305255e-07,1.980805e-08
878,3.858342e-08,9.900439e-08
879,2.066318e-06,1.335313e-07
880,5.759150e-07,1.206158e-08
881,6.778615e-07,7.649376e-07
882,5.703597e-06,4.517868e-07
883,6.548280e-06,6.272858e-08
884,1.529509e-06,3.806551e-07
885,2.525806e-08,2.219592e-07
886,2.700604e-07,8.526943e-08
887,2.074507e-06,1.804264e-07
888,1.040297e-06,3.022056e-07
889,4.884035e-07,9.796519e-08
890,3.095575e-07,7.730253e-07
891,2.623185e-07,1.501139e-07
892,7.184757e-07,5.038379e-07
893,1.868527e-06,6.492271e-07
894,6.003385e-07,3.376404e-07
895,1.428598e-06,1.139356e-06
896,5.719295e-07,3.064788e-07
897,3.843043e-06,1.621111e-05
898,9.274010e-08,1.606967e-07
899,1.472548e-06,3.415404e-06
900,2.330713e-07,3.511062e-07
901,1.281500e-07,1.742713e-08
902,2.162864e-07,2.248113e-07
903,1.374614e-07,2.192814e-07
904,3.336740e-07,4.562015e-07
905,2.361617e-07,2.742536e-07
906,2.174217e-07,4.289104e-07
907,7.236659e-07,4.752895e-07
908,3.774347e-06,1.622786e-06
909,1.730731e-06,1.390933e-07
910,1.661645e-06,2.199232e-07
911,1.825921e-06,2.729810e-07
912,1.229061e-06,2.111110e-07
913,3.520346e-07,1.275952e-06
914,1.201217e-06,1.018743e-06
915,1.427155e-06,2.666406e-07
916,9.078735e-07,4.534519e-07
917,8.065025e-07,2.956893e-07
918,9.005851e-07,1.017868e-07
919,6.110721e-07,1.643603e-07
920,2.966645e-06,7.977526e-07
921,1.787445e-06,4.534479e-07
922,1.647747e-06,1.285900e-07
923,6.436640e-07,1.647274e-07
924,7.070216e-06,4.744679e-06
925,5.344564e-07,3.992373e-07
926,5.737997e-07,4.359321e-07
927,7.711515e-08,1.923259e-07
928,1.722013e-07,7.570646e-07
929,6.301521e-08,4.160304e-08
930,4.833193e-07,9.983795e-07
931,3.599378e-09,3.002549e-07
932,4.986527e-07,3.915604e-07
933,1.872612e-06,8.998423e-07
934,1.315595e-06,2.784068e-07
935,1.806479e-06,2.432802e-07
936,8.232035e-07,8.721670e-07
937,8.754151e-08,1.453510e-07
938,2.232336e-07,2.582339e-07
939,2.558310e-07,1.534839e-07
940,1.413841e-06,4.903412e-07
941,1.789455e-07,5.900845e-07
942,1.365497e-06,3.718181e-08
943,2.701016e-06,6.318852e-05
944,1.175869e-06,1.840432e-06
945,2.265009e-06,6.036225e-06
946,1.066624e-06,3.591429e-07
947,3.629950e-07,4.321692e-07
948,4.192544e-07,8.691243e-07
949,4.600266e-07,1.932661e-07
950,2.814192e-07,1.462357e-07
951,1.492518e-07,1.282828e-07
952,5.655459e-08,2.022866e-07
953,2.624053e-06,1.607182e-06
954,3.077199e-07,4.528955e-07
955,7.472358e-07,2.771013e-07
956,2.335791e-06,1.579890e-07
957,5.699273e-07,2.420613e-07
958,2.417136e-07,2.689785e-07
959,1.351904e-06,4.657201e-07
960,5.137866e-07,6.817223e-07
961,1.286499e-07,4.313952e-07
962,1.243974e-07,5.884934e-08
963,3.069189e-06,1.616400e-07
964,4.113706e-07,6.687602e-07
965,3.553910e-06,1.400140e-06
966,2.734626e-06,4.436374e-06
967,1.116928e-07,4.452031e-08
968,3.978766e-07,1.409927e-08
969,1.539190e-07,3.457097e-07
970,2.283014e-06,9.383475e-07
971,6.198774e-07,7.416588e-08
972,1.184847e-06,8.401466e-07
973,8.055276e-07,3.111117e-07
974,3.317092e-06,5.993170e-06
975,5.497212e-07,1.231504e-07
976,2.367125e-06,1.572152e-07
977,4.782227e-07,3.899558e-07
978,4.982255e-07,1.263358e-07
979,5.360292e-07,1.399386e-06
980,3.788334e-07,1.265899e-07
981,2.272481e-07,7.210783e-08
982,1.945241e-07,2.150331e-07
983,9.355083e-07,6.769971e-07
984,1.348682e-06,2.735747e-07
985,1.316781e-06,1.548776e-06
986,1.250862e-06,1.107411e-06
987,2.032574e-06,1.102856e-07
988,6.276340e-06,7.600710e-07
989,1.235013e-06,2.477725e-06
990,9.477718e-07,5.814110e-07
991,8.875753e-07,3.227177e-08
992,1.868441e-07,7.286941e-08
993,5.396366e-07,7.751003e-08
994,5.647296e-08,1.736095e-07
995,4.537274e-07,1.107565e-06
996,1.430574e-06,2.303606e-07
997,2.589049e-06,1.095171e-06
998,1.442809e-07,1.112785e-07
999,1.679400e-07,9.885746e-08
