i,rel_acc,rel_pot
74,5.808160e-07,3.083155e-08
75,1.656884e-08,1.987912e-07
76,1.352972e-06,2.330093e-07
77,1.710583e-08,8.325051e-09
78,2.333828e-07,2.695025e-07
79,1.976781e-07,5.675364e-07
80,1.334487e-07,7.577514e-08
81,1.685027e-06,7.652180e-08
82,4.760554e-06,4.682980e-07
83,1.667857e-06,7.775197e-07
84,4.500650e-07,1.374702e-08
85,3.164260e-07,1.502556e-07
86,2.316321e-06,2.123071e-07
87,7.103898e-08,8.022748e-07
88,5.485952e-06,1.057567e-06
89,4.623441e-07,5.777971e-08
90,7.531285e-07,2.756324e-07
91,1.006105e-06,3.262166e-06
92,8.280180e-07,1.563774e-06
93,2.226416e-07,1.397573e-07
94,2.477869e-08,5.844788e-07
95,6.900036e-08,5.217972e-07
96,3.170711e-07,3.295767e-09
97,5.055765e-07,1.425615e-06
98,1.111216e-06,4.115144e-07
99,3.699023e-07,9.758700e-07
100,9.471792e-07,3.709489e-08
101,1.655163e-06,8.042844e-07
102,3.746831e-07,7.938789e-08
103,2.045752e-06,5.451685e-07
104,3.645890e-07,1.416417e-07
105,1.770779e-07,5.340191e-07
106,7.866921e-07,1.193501e-07
107,1.141421e-06,9.113010e-07
108,1.825352e-07,2.714716e-07
109,3.361561e-07,4.825785e-07
110,9.615632e-07,4.784362e-06
111,4.342194e-07,1.069154e-06
112,1.005198e-06,1.351083e-07
113,3.397977e-07,4.431230e-07
114,5.368392e-07,1.307452e-07
115,6.534282e-06,2.560152e-06
116,1.262236e-06,1.568765e-07
117,2.432448e-07,2.977181e-08
118,6.284655e-08,1.256416e-06
119,9.580338e-08,8.363504e-09
120,1.241531e-06,1.184255e-07
121,3.149016e-06,5.459971e-07
122,1.031989e-06,4.789807e-07
123,4.981043e-07,2.495160e-07
124,3.804884e-07,2.359402e-07
125,1.101168e-06,1.802366e-07
126,2.126647e-06,7.244953e-07
127,4.099826e-07,8.072068e-09
128,3.902014e-06,4.466966e-07
129,1.366988e-06,4.416109e-07
130,8.420404e-07,2.619356e-07
131,3.707014e-07,4.833953e-07
132,6.539287e-08,6.272175e-06
133,2.063097e-06,9.258442e-07
134,4.431503e-06,6.596124e-08
135,4.497891e-07,1.604845e-07
136,2.695713e-07,1.568950e-07
137,1.405834e-06,4.227282e-07
138,1.608697e-06,2.410001e-07
139,5.744504e-07,1.349898e-07
140,3.814276e-06,8.292161e-08
141,1.168035e-06,1.145443e-08
142,1.081950e-06,3.093448e-07
143,4.497780e-07,2.200655e-07
144,2.543338e-06,9.143960e-07
145,3.199652e-07,2.186410e-08
146,3.724999e-07,1.237381e-07
147,2.088507e-07,4.640227e-07
148,2.909975e-07,4.468300e-07
149,1.098908e-06,2.825829e-07
150,2.273556e-07,3.811446e-07
151,9.386077e-07,1.639507e-07
152,1.373373e-06,1.123569e-05
153,3.154653e-06,2.328522e-06
154,1.249873e-05,5.416023e-05
155,5.556039e-07,3.119590e-08
156,5.551459e-07,5.827842e-08
157,1.552769e-07,8.002337e-07
158,4.149917e-06,9.692500e-06
159,5.562110e-07,9.523600e-08
160,1.026764e-06,1.771008e-08
161,1.049418e-06,1.359301e-07
162,2.208539e-08,2.148127e-07
163,4.760193e-07,4.785804e-08
164,5.095057e-07,7.816050e-07
165,1.404390e-07,3.182035e-07
166,1.901515e-07,1.125915e-07
167,6.297716e-08,2.060697e-07
168,4.378912e-06,7.494163e-07
169,9.627217e-08,2.719757e-08
170,5.206578e-07,1.941154e-07
171,5.197871e-07,4.716215e-07
172,4.374769e-06,1.859252e-07
173,3.864138e-07,8.994429e-07
174,2.225015e-07,1.405244e-07
175,3.554807e-06,1.333644e-06
176,2.021294e-07,3.261509e-08
177,2.094864e-06,2.008201e-07
178,1.068641e-06,1.046632e-07
179,7.652195e-09,1.733739e-07
180,6.129975e-07,2.606861e-07
181,2.026845e-06,3.596654e-07
182,2.000404e-06,4.818001e-08
183,1.273326e-06,3.108831e-07
184,7.210986e-07,3.355400e-07
185,9.215005e-08,5.848956e-07
186,6.340231e-07,1.036510e-06
187,1.280367e-06,6.400134e-07
188,5.900956e-07,2.431038e-07
189,5.528650e-07,1.199587e-07
190,1.367721e-06,4.420432e-08
191,1.095398e-06,1.160731e-07
192,6.875690e-07,1.592529e-07
193,9.696307e-08,4.412669e-07
194,4.450183e-08,6.580444e-08
195,1.302053e-06,4.115708e-07
196,2.087022e-07,9.906549e-07
197,2.746113e-06,1.314047e-07
198,5.782298e-08,6.927567e-08
199,6.687709e-07,3.903754e-07
200,1.187325e-06,2.467223e-06
201,2.446677e-06,1.734108e-07
202,8.559602e-07,1.211863e-06
203,6.986806e-07,7.932137e-07
204,9.596075e-07,1.041390e-07
205,8.489808e-07,5.565402e-07
206,1.000748e-06,8.629434e-07
207,1.170717e-06,2.700398e-06
208,2.679185e-07,1.179281e-07
209,1.541952e-06,3.870268e-07
210,8.380773e-07,6.158405e-07
211,8.179496e-07,4.300308e-07
212,6.309590e-07,2.302562e-07
213,1.280980e-06,5.609388e-07
214,6.806235e-07,3.181891e-07
215,1.530790e-06,1.256228e-07
216,2.553928e-06,4.787209e-08
217,2.536433e-07,2.382789e-07
218,1.756880e-07,4.197193e-07
219,1.838517e-06,3.303422e-07
220,5.684842e-07,6.418604e-07
221,1.201694e-06,3.750570e-07
222,2.492668e-07,4.469455e-07
223,1.264157e-06,1.103836e-06
224,1.667815e-07,2.077311e-08
225,1.410656e-06,4.692416e-07
226,2.810305e-08,1.075020e-07
227,1.026714e-07,1.586805e-07
228,1.062809e-07,1.212929e-07
229,1.453349e-06,1.018258e-06
230,1.144000e-06,3.038419e-08
231,4.965879e-09,3.579287e-07
232,3.405545e-07,1.391865e-07
233,2.591449e-08,1.774916e-07
234,1.423305e-06,3.285207e-07
235,3.167652e-07,1.979604e-07
236,5.024858e-07,2.578328e-07
237,3.912659e-06,1.058471e-06
238,3.369094e-07,1.619583e-07
239,5.224137e-07,6.225043e-09
240,6.976914e-09,8.031432e-07
241,1.768145e-06,3.466503e-07
242,1.761152e-06,7.574501e-08
243,2.461077e-06,5.989739e-07
244,1.564291e-06,7.722680e-07
245,4.261562e-06,2.418595e-07
246,1.047025e-06,4.137069e-07
247,2.046385e-06,3.384410e-07
248,4.687709e-07,1.044034e-07
249,1.979510e-06,4.233171e-07
250,2.056347e-07,9.071304e-08
251,1.598871e-06,1.076781e-07
252,1.184142e-07,3.023897e-07
253,2.623284e-07,2.279715e-07
254,2.317318e-06,2.012517e-07
255,4.524213e-07,2.377309e-07
256,8.814389e-07,2.045037e-07
257,6.155042e-07,1.696809e-07
258,4.124943e-07,3.016219e-07
259,3.402936e-07,7.762904e-07
260,5.056551e-07,4.164177e-07
261,1.732252e-07,2.167014e-07
262,2.702328e-06,2.120391e-06
263,1.195442e-06,8.147275e-07
264,1.076946e-06,6.980288e-09
265,5.051755e-07,4.302387e-07
266,1.065542e-06,2.151131e-07
267,3.696419e-08,2.332145e-07
268,1.915523e-07,2.595329e-07
269,3.876496e-08,2.516307e-07
270,1.906500e-06,3.439323e-06
271,1.478217e-06,7.360594e-07
272,8.799496e-09,2.231169e-07
273,5.230601e-06,1.282615e-06
274,1.010421e-06,1.143247e-06
275,2.589547e-07,6.069650e-08
276,3.102213e-07,6.910043e-08
277,6.045666e-07,7.071430e-08
278,1.481536e-06,3.388213e-07
279,5.937008e-07,7.652731e-07
280,4.169987e-07,2.103077e-10
281,6.354501e-07,2.492527e-07
282,6.452394e-07,1.463893e-07
283,7.766780e-07,2.286359e-05
284,2.060520e-06,1.221770e-05
285,1.145782e-06,1.179170e-06
286,2.044858e-07,2.663157e-07
287,1.049898e-07,8.736180e-08
288,7.160883e-07,8.647318e-08
289,4.371727e-08,3.084919e-07
290,5.956754e-06,7.347044e-06
291,4.290138e-07,2.755412e-07
292,1.841956e-07,2.720645e-07
293,4.267162e-07,1.560245e-07
294,1.331846e-06,1.229908e-06
295,1.437154e-07,2.301894e-07
296,3.378762e-06,8.093198e-07
297,1.164638e-06,4.513312e-07
298,3.073006e-08,6.313129e-08
299,1.144289e-06,1.249657e-07
300,1.327907e-06,2.665796e-07
301,4.599046e-07,1.092199e-07
302,3.389143e-07,1.894967e-08
303,2.190444e-06,4.998573e-07
304,4.299124e-06,5.849964e-07
305,3.619934e-07,1.854457e-06
306,1.740639e-06,2.801227e-06
307,1.627549e-06,6.203030e-07
308,5.982524e-08,3.151913e-07
309,3.825108e-06,9.933004e-08
310,3.303850e-07,3.592598e-09
311,7.219664e-07,9.418511e-08
312,2.151285e-06,1.288154e-06
313,1.160842e-06,7.745952e-07
314,8.396843e-07,1.874366e-07
315,1.837926e-06,1.049885e-06
316,7.171180e-07,1.370435e-06
317,2.242846e-07,1.367960e-08
318,3.904385e-07,7.398333e-06
319,1.016970e-07,4.397824e-08
320,6.360941e-06,2.123529e-07
321,4.286409e-07,6.360186e-08
322,1.599538e-06,1.478867e-07
323,4.650865e-07,1.535488e-07
324,1.045783e-07,2.100844e-06
325,2.355285e-06,4.074680e-08
326,2.824341e-07,2.031255e-07
327,1.385070e-05,1.923845e-05
328,4.706229e-07,8.522331e-07
329,1.560669e-06,1.253853e-06
330,1.185837e-06,1.178370e-07
331,1.418732e-06,4.427552e-07
332,2.631342e-06,8.970979e-07
333,4.944130e-07,1.958433e-07
334,1.731206e-06,4.165756e-07
335,1.887667e-06,5.784587e-07
336,3.706227e-07,1.355303e-06
337,1.685939e-06,8.302515e-08
338,2.123682e-06,2.843710e-08
339,1.158516e-06,3.663634e-07
340,1.048311e-07,1.883988e-08
341,2.232101e-06,4.426081e-07
342,1.812250e-06,7.621485e-07
343,4.528122e-07,3.095483e-07
344,2.697802e-07,1.154127e-07
345,1.026267e-06,2.339997e-06
346,1.020285e-06,4.185475e-07
347,1.144850e-06,8.949904e-08
348,1.308804e-06,8.300034e-08
349,1.747412e-07,1.356653e-07
350,1.497715e-06,2.253306e-07
351,1.538191e-06,1.283956e-07
352,1.136586e-07,6.504027e-08
353,6.846698e-07,4.256839e-08
354,5.534381e-07,4.178628e-07
355,1.725918e-06,6.359550e-07
356,1.236829e-06,1.357543e-07
357,9.461235e-07,2.509436e-07
358,8.679201e-07,1.516473e-07
359,2.529883e-06,8.902466e-07
360,6.172826e-08,1.222436e-07
361,6.782174e-07,3.175555e-07
362,2.257675e-06,2.856265e-07
363,2.973983e-06,4.423150e-07
364,8.572463e-07,5.644689e-07
365,1.124442e-06,1.021301e-06
366,1.388341e-06,7.287919e-08
367,4.842290e-07,1.730257e-07
368,1.227508e-07,2.040567e-06
369,6.627714e-08,2.754493e-07
370,2.598820e-06,1.662421e-08
371,4.378240e-07,3.654562e-08
372,1.957495e-07,9.241958e-11
373,1.851748e-06,4.223917e-07
374,3.439061e-07,2.564197e-07
375,7.363834e-07,5.695063e-07
376,1.883528e-07,1.557665e-07
377,4.691097e-07,2.786293e-07
378,1.673436e-06,6.369720e-07
379,7.802479e-07,1.231170e-06
380,1.783626e-06,4.679323e-07
381,1.928687e-07,1.063444e-07
382,1.276756e-05,1.142337e-05
383,6.906330e-07,1.182062e-07
384,3.607265e-07,8.303372e-07
385,1.309669e-06,2.702675e-07
386,2.591116e-07,5.526554e-08
387,3.721807e-07,6.476659e-08
388,2.178182e-06,1.184908e-06
389,8.094905e-07,5.284117e-07
390,4.418023e-07,2.621389e-07
391,5.833725e-07,9.309768e-08
392,1.285146e-06,3.884447e-07
393,3.669330e-07,1.634506e-07
394,1.957412e-06,1.886717e-07
395,9.980969e-07,5.378230e-07
396,2.787832e-07,3.027881e-08
397,2.472648e-06,2.897221e-07
398,3.080070e-07,2.315364e-07
399,3.310042e-07,2.502675e-07
400,8.726207e-07,4.656430e-07
401,1.859989e-06,1.287565e-07
402,3.888525e-07,1.149761e-07
403,1.633335e-06,5.543667e-08
404,7.690509e-07,4.658036e-08
405,3.964941e-06,1.710997e-06
406,1.812951e-06,2.898169e-06
407,3.059368e-07,4.445303e-08
408,3.229634e-07,6.047140e-08
409,1.703763e-07,4.160326e-08
410,6.623015e-07,4.696762e-07
411,4.088890e-08,3.934854e-07
412,7.290536e-07,1.002192e-06
413,6.103355e-06,1.461970e-05
414,1.716401e-07,4.388216e-07
415,5.546551e-07,3.870636e-07
416,4.752104e-07,1.505412e-07
417,3.439798e-06,4.986712e-07
418,8.138315e-07,2.597485e-07
419,4.719401e-07,1.228069e-07
420,1.035421e-06,2.595574e-07
421,9.415367e-07,8.105587e-07
422,2.853971e-07,3.433888e-07
423,3.937095e-06,1.947768e-06
424,5.520747e-06,2.147162e-08
425,1.689806e-06,1.784072e-07
426,4.367326e-07,1.967128e-07
427,1.637817e-07,7.977346e-07
428,6.068872e-08,5.290658e-08
429,3.310943e-07,3.581109e-07
430,3.273878e-09,1.104967e-07
431,2.967533e-07,9.635890e-07
432,2.776000e-07,7.419429e-07
433,2.442229e-07,1.143036e-08
434,1.952945e-06,1.335199e-07
435,8.688707e-07,1.763564e-07
436,6.291093e-07,3.133903e-07
437,1.922699e-06,6.535239e-08
438,1.294086e-06,1.224378e-09
439,7.900033e-07,2.760185e-07
440,2.403851e-08,2.703632e-08
441,2.587334e-06,4.764601e-09
442,2.031079e-06,2.064926e-07
443,1.800522e-06,2.444928e-06
444,5.481472e-07,4.305469e-07
445,1.085191e-06,6.035093e-07
446,2.568428e-06,8.678939e-07
447,1.409127e-06,3.085100e-07
448,8.128600e-07,2.768044e-07
449,3.545459e-07,4.919297e-08
450,1.521308e-06,5.491147e-07
451,2.370342e-07,4.150318e-07
452,2.129373e-07,2.102096e-07
453,2.499065e-07,2.376076e-07
454,1.233135e-06,6.245573e-08
455,2.317793e-07,1.255219e-07
456,2.205732e-06,1.236660e-04
457,2.089353e-06,5.311478e-07
458,4.265841e-07,3.590841e-07
459,1.447019e-06,2.663346e-07
460,1.635370e-07,2.368389e-08
461,5.022417e-08,4.163816e-07
462,1.234070e-07,8.770621e-08
463,2.862061e-07,8.604605e-07
464,1.760310e-06,2.865521e-07
465,1.476879e-06,4.652161e-07
466,1.485435e-07,7.429861e-08
467,4.055970e-07,3.890560e-08
468,6.377911e-07,1.590616e-07
469,9.372750e-08,7.869366e-08
470,1.628144e-06,4.574452e-06
471,1.505413e-06,2.657557e-07
472,1.072594e-07,3.750223e-07
473,2.278714e-07,3.938723e-08
474,1.072152e-06,5.751341e-07
475,8.857235e-07,3.776225e-06
476,3.923790e-07,2.666298e-07
477,1.439424e-06,6.660675e-08
478,9.244555e-07,4.444044e-07
479,3.094406e-07,3.069455e-07
480,5.162011e-07,8.723839e-07
481,2.662391e-07,3.571038e-07
482,1.038032e-06,3.784754e-07
483,3.142703e-07,2.943849e-08
484,5.537097e-09,1.164726e-06
485,7.357440e-07,3.878056e-08
486,2.026014e-06,1.832028e-06
487,6.564910e-07,1.980181e-07
488,2.023502e-06,4.758338e-07
489,1.028787e-06,6.410851e-08
490,7.798557e-08,6.074398e-08
491,5.549830e-07,3.732216e-07
492,2.522706e-08,1.475642e-07
493,6.876556e-07,3.413070e-07
494,6.493430e-07,8.789505e-07
495,2.310704e-08,8.493416e-07
496,9.604526e-07,4.465138e-07
497,1.273571e-06,1.979526e-07
498,1.548662e-06,4.254064e-08
499,9.565719e-07,5.315487e-08
500,6.865185e-07,3.836224e-07
501,6.142265e-07,5.753230e-07
502,3.556547e-06,1.399486e-06
503,4.865193e-07,4.320460e-07
504,1.494129e-07,4.451899e-07
505,2.070627e-07,4.770371e-07
506,1.317187e-07,1.888719e-07
507,3.117292e-07,1.588376e-07
508,1.990595e-06,2.099376e-07
509,2.426872e-07,4.618457e-07
510,6.633607e-07,3.268588e-07
511,5.005081e-06,8.367558e-07
512,8.924494e-07,6.297595e-07
513,2.982579e-06,2.578973e-06
514,7.004064e-07,3.258359e-07
515,1.119561e-06,1.254358e-07
516,2.036180e-06,1.113860e-06
517,8.977005e-07,4.005886e-07
518,1.442459e-06,1.593747e-08
519,1.052470e-06,6.663333e-07
520,1.304396e-06,4.582435e-07
521,9.353290e-07,5.392449e-08
522,6.042541e-07,3.818025e-07
523,4.416440e-07,9.846457e-08
524,2.040987e-07,5.883838e-08
525,3.141786e-07,9.768744e-07
526,1.706583e-07,2.134171e-07
527,1.306652e-06,1.796451e-06
528,1.043788e-07,1.989368e-07
529,1.779273e-06,1.010869e-07
530,1.626861e-06,2.196909e-07
531,5.288622e-07,3.878353e-07
532,5.019468e-07,3.122807e-08
533,3.787832e-07,3.286321e-07
534,4.403173e-07,6.347966e-07
535,9.340879e-08,8.444365e-08
536,2.488543e-07,4.352246e-07
537,4.982192e-07,1.124558e-07
538,5.484748e-06,2.577213e-06
539,3.469431e-07,1.587836e-07
540,2.207847e-08,2.158912e-07
541,1.756943e-07,4.084257e-07
542,2.036117e-07,2.392798e-07
543,2.990766e-06,4.630875e-07
544,1.766519e-06,2.663894e-07
545,4.103611e-07,3.362315e-07
546,6.822441e-07,3.855663e-07
547,6.441315e-08,7.992379e-09
548,3.149687e-07,4.417633e-07
549,1.018458e-07,1.917170e-07
550,2.193426e-06,1.555951e-06
551,1.173437e-07,3.082840e-07
552,2.366710e-07,7.028866e-08
553,2.272969e-07,1.879263e-07
554,3.976635e-07,2.612647e-07
555,9.756016e-08,9.230317e-08
556,5.200619e-07,1.940245e-06
557,1.796826e-07,2.281981e-07
558,5.531894e-07,3.311874e-07
559,1.445642e-06,2.561005e-06
560,5.367012e-07,1.415992e-08
561,9.965569e-07,4.019978e-07
562,9.460753e-07,3.069537e-07
563,7.011035e-06,9.921094e-06
564,4.284930e-07,7.562042e-07
565,1.800251e-07,1.565778e-07
566,3.403544e-06,1.816194e-06
567,7.682130e-09,1.751556e-07
568,8.929354e-07,3.799983e-08
569,1.712168e-06,6.683924e-08
570,1.756744e-06,1.480612e-07
571,2.341580e-07,1.623210e-07
572,1.514466e-06,6.258680e-07
573,5.958664e-08,8.022039e-07
574,6.430947e-07,2.161725e-08
575,1.099796e-06,1.255090e-07
576,1.642087e-06,1.891421e-07
577,6.305922e-07,1.803966e-07
578,1.034686e-06,5.683859e-07
579,2.230920e-07,1.082491e-07
580,6.997320e-07,1.230142e-07
581,9.805821e-07,3.738476e-07
582,6.182220e-07,2.048043e-07
583,7.798506e-07,2.993464e-07
584,2.510220e-07,5.120882e-07
585,1.309786e-07,5.202663e-07
586,2.679864e-07,6.327381e-08
587,3.929087e-08,2.287016e-07
588,2.495796e-07,4.468545e-07
589,4.289299e-06,1.111733e-06
590,1.997470e-06,3.039373e-07
591,1.320163e-06,6.317886e-07
592,1.739360e-06,5.614159e-07
593,1.258869e-06,9.135371e-08
594,6.552445e-08,5.885952e-07
595,3.297354e-06,3.218713e-07
596,5.083733e-07,4.472495e-07
597,3.740322e-07,8.391028e-08
598,1.681163e-06,3.233348e-07
599,4.646072e-08,2.399303e-08
600,9.105215e-07,1.504079e-07
601,6.256129e-07,3.783196e-07
602,1.301774e-06,4.410115e-07
603,1.127284e-07,6.015057e-07
604,3.403482e-06,2.914951e-06
605,6.572401e-07,2.601044e-07
606,6.499582e-07,2.413284e-07
607,1.502661e-07,6.964300e-07
608,1.620951e-06,7.154459e-07
609,3.584750e-07,3.302708e-07
610,1.698081e-07,1.925989e-06
611,1.016540e-06,1.911380e-08
612,1.088607e-07,3.184264e-07
613,3.046117e-06,3.779675e-07
614,1.758770e-06,5.010745e-07
615,1.212349e-07,3.018516e-08
616,1.676176e-07,1.692522e-07
617,2.635458e-06,2.161391e-07
618,4.169880e-07,2.566572e-07
619,1.529314e-06,8.362667e-07
620,4.668485e-07,3.530988e-07
621,2.632291e-06,1.665366e-07
622,9.308844e-07,3.962525e-07
623,2.208204e-09,3.203511e-08
624,6.686047e-07,5.380777e-07
625,2.027236e-06,3.292557e-08
626,6.072222e-08,3.027383e-07
627,5.764679e-08,2.161162e-07
628,1.447779e-06,1.187657e-06
629,1.969921e-06,1.662268e-07
630,1.659629e-07,2.191292e-07
631,6.962384e-07,8.184227e-07
632,1.600514e-06,1.958847e-09
633,6.161360e-07,3.003127e-08
634,3.771547e-07,2.521796e-07
635,5.320677e-07,1.464303e-07
636,1.784811e-06,5.069894e-08
637,1.396314e-06,3.917456e-07
638,3.196110e-08,2.870099e-07
639,2.647084e-08,9.633040e-08
640,6.182209e-07,3.820330e-07
641,1.999947e-07,3.857768e-07
642,3.821848e-07,2.152583e-07
643,7.445005e-07,7.878881e-08
644,2.646715e-07,3.300535e-07
645,1.608150e-06,9.478211e-07
646,3.562868e-07,8.920621e-07
647,1.017050e-06,2.230222e-06
648,5.870817e-07,5.618121e-09
649,5.852396e-07,5.405144e-08
650,1.160858e-06,8.582146e-08
651,3.947365e-08,6.823344e-05
652,1.990409e-06,1.888246e-07
653,2.990572e-07,3.681277e-07
654,1.249909e-07,6.161617e-08
655,7.677940e-07,4.496136e-07
656,3.195535e-07,1.187275e-07
657,1.771740e-06,2.462581e-08
658,6.126798e-07,4.638700e-07
659,5.413357e-07,1.352615e-07
660,3.277472e-08,8.906861e-08
661,7.841342e-07,2.450048e-07
662,5.878417e-07,1.015480e-07
663,1.214305e-06,1.171474e-07
664,1.203672e-06,5.553634e-07
665,2.496313e-07,8.588901e-08
666,4.135265e-07,3.119941e-07
667,5.392772e-07,5.881942e-07
668,6.744530e-07,4.202329e-07
669,2.937311e-07,1.719305e-07
670,2.768014e-06,1.431369e-07
671,1.261775e-06,4.098244e-08
672,2.190859e-07,5.776971e-07
673,4.050187e-07,2.726080e-08
674,1.625753e-06,4.211390e-07
675,6.505529e-07,1.636414e-07
676,8.201432e-07,1.891872e-05
677,5.701334e-07,2.840476e-07
678,2.636914e-06,3.733479e-08
679,1.709497e-08,3.285808e-07
680,1.118144e-07,6.014544e-07
681,6.225554e-07,1.531333e-07
682,2.188303e-07,1.565133e-07
683,1.280959e-06,1.995174e-07
684,2.811541e-06,1.221845e-06
685,8.088009e-07,7.657742e-08
686,1.060941e-06,3.170236e-07
687,8.773261e-07,8.164179e-07
688,3.902679e-07,2.824957e-07
689,4.160537e-07,2.308805e-07
690,2.064520e-07,6.405469e-07
691,1.237520e-07,3.056322e-08
692,8.137524e-08,4.324414e-07
693,4.484010e-07,4.152923e-07
694,4.034693e-07,1.103500e-08
695,3.985638e-07,2.252144e-07
696,9.972513e-07,8.997073e-08
697,9.254270e-07,2.947698e-07
698,2.390185e-07,1.648040e-07
699,2.888909e-06,1.578718e-05
700,8.399511e-07,1.104699e-08
701,5.067891e-07,2.145795e-06
702,2.488507e-06,1.344142e-06
703,1.549436e-07,4.796813e-08
704,3.883698e-08,1.448242e-07
705,2.111616e-06,1.206472e-06
706,3.779723e-07,3.003157e-07
707,8.544023e-07,4.996807e-07
708,3.565119e-06,8.493756e-07
709,4.840947e-07,6.684508e-06
710,1.699441e-07,6.563913e-07
711,3.037588e-06,2.086982e-07
712,2.281431e-06,6.291221e-06
713,1.397843e-06,2.164923e-07
714,2.941254e-07,2.260444e-08
715,1.483603e-07,5.375233e-07
716,2.047677e-07,1.048983e-07
717,1.042535e-06,1.272430e-07
718,2.352059e-07,4.386206e-07
719,1.505427e-07,2.818077e-07
720,6.032802e-07,4.421418e-08
721,2.212405e-07,5.799318e-07
722,1.282873e-06,4.834761e-07
723,8.471867e-07,2.368957e-07
724,6.377592e-07,3.636423e-07
725,2.310537e-07,4.616853e-07
726,8.835969e-07,2.402555e-08
727,3.715908e-07,1.080910e-06
728,3.386272e-06,2.154070e-06
729,1.631270e-06,3.579470e-07
730,7.774911e-06,2.552400e-05
731,2.987618e-06,1.048993e-07
732,2.480872e-06,1.000322e-05
733,2.017798e-06,7.301124e-08
734,3.313336e-06,5.764095e-07
735,1.374001e-06,4.433193e-07
736,6.573557e-08,7.496538e-08
737,2.863659e-07,4.157939e-07
738,1.419452e-06,8.852532e-08
739,2.437359e-09,8.865123e-07
740,1.484360e-08,7.538856e-07
741,1.462268e-07,2.358454e-07
742,8.504447e-07,8.800567e-07
743,3.019195e-06,2.630346e-06
744,9.454674e-08,1.092137e-07
745,5.461807e-07,1.987194e-07
746,3.676826e-07,5.281869e-07
747,3.741961e-06,1.011787e-06
748,1.473964e-07,1.702578e-07
749,4.841995e-08,5.361745e-08
750,4.470988e-07,3.565122e-07
751,7.995781e-07,1.723118e-06
752,4.227872e-06,1.821375e-06
753,4.210673e-07,2.415664e-07
754,3.090589e-06,2.310162e-07
755,1.451355e-06,3.259833e-07
756,1.679236e-07,8.169921e-08
757,1.161601e-06,4.117590e-07
758,1.996268e-06,1.192495e-07
759,1.632796e-09,2.030461e-07
760,6.695765e-07,2.991284e-07
761,3.108427e-08,8.743163e-08
762,1.004180e-06,5.995620e-08
763,5.520112e-07,2.652931e-07
764,1.708370e-06,2.456852e-07
765,2.825266e-07,1.289625e-07
766,2.421599e-06,3.881446e-07
767,3.266634e-07,1.170425e-06
768,1.248811e-06,2.635665e-07
769,1.641339e-06,2.846325e-07
770,1.177543e-06,2.385966e-07
771,1.756623e-07,5.322084e-07
772,2.497205e-06,1.501841e-07
773,4.140050e-07,4.739239e-07
774,5.801085e-07,2.083320e-07
775,2.247104e-06,1.054005e-06
