200 32 25 25 100

+1.6325593080721901e+00 +8.1022828811190394e+01 +6.4146300161033105e+02 +4.5716423544396703e+03
+2.7937102341686199e-01 -3.8366628108156098e+00 +4.3081595854889798e+02 -3.2899750789685299e+03
+1.3967837049812999e+00 +1.1025330287164900e+02 +4.0446903045177601e+02 +5.6356831522583398e+03
+1.9162595275742600e+00 +7.7183554727487902e+01 +1.0778068424506300e+03 +1.2771299555918299e+03

-5.5614734441155400e-01 +5.5857618190790701e+00 -1.4389784257036899e+00 +1.5439922229825301e-01
-2.1983235228126899e-01 +6.3309721609821503e+00 -2.0784677134720400e+00 +2.8021864554396703e-01
-4.0847890381964302e-01 +6.9810991811823602e+00 -2.5462597038929902e+00 +3.7900442083046698e-01
-1.7029608553672601e-01 +6.8233376476764001e+00 -2.5790421259706702e+00 +4.0630618755226200e-01
-1.6314175504777799e+00 +8.5991450458440895e+00 -3.1820919565512198e+00 +4.4423851350549998e-01
+4.6005157080048704e+00 -5.4003208529568303e-01 +8.5513035321902497e-01 +0.0000000000000000e+00
+9.4082689487467999e+00 -7.9691217397835299e+00 +4.8516824797518900e+00 -8.1115090363635300e-01

-4.0781290036031598e-01 +1.1764984066097099e+00 -3.7140245348580497e-01 +7.3007983364033704e-02
-2.7167799670927600e+01 +5.4725968351954002e+01 -3.5096668450789799e+01 +7.5101676205147996e+00
+4.7507782189597997e+01 -8.4288782691919707e+01 +4.9832345683592798e+01 -9.3575504840906891e+00
+3.2975228454870503e+01 -5.9583980927334302e+01 +3.6024015053369901e+01 -6.8176096146790197e+00
-4.6766663882705402e+00 +7.0923646508226703e+00 -9.0897570241959802e-01 -3.0176341132785500e-01
+0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00

-1.1098617954291501e+00 +1.6540489778681400e+00 -1.1358160020622200e-01 -8.0208628133095401e-04
-3.4986215005689197e-01 +6.4568317289201005e-01 +3.2298409989025501e-01 -6.2113605055823397e-02
-1.4284343526545999e+00 +1.9377303502134899e+00 -2.2521510620230101e-01 +1.7856134098859701e-02

-2.9205037805299501e+00 +5.5632144420539804e+00 -3.1521008097596401e+00 +6.0234107433371098e-01
-2.1606679211498201e+00 +4.3802936230041700e+00 -2.8816500293856402e+00 +6.1893957852039605e-01
+6.4746896855236602e-01 -1.0826600308123000e+00 +6.5623387329614202e-01 -1.3670307231490200e-01

-8.0030124021194506e+00 +1.6038858897247199e+01 -1.0329669679001899e+01 +2.2102162304106199e+00
-3.4691969800752801e+01 +6.9236754517292795e+01 -4.5214312694245898e+01 +9.7646230162725995e+00
-2.7865264332182001e+01 +5.5612049824191097e+01 -3.6529919329049697e+01 +7.8682929943736797e+00
-2.7679909610163400e+00 +5.2113538685946796e+00 -3.2588608131570500e+00 +6.5612666920576601e-01


+1.1308105116894800e-01 -8.4202136305208297e-01
+6.5235526665537602e-01 +6.8451319649300901e-02

+1.3729366666666700e+00 +1.2115413333333299e+02 +0.0000000000000000e+00 +0.0000000000000000e+00
+3.0543866666666702e-01 -4.9137066666666600e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
+1.7800533333333299e+00 +5.3393066666666698e+01 +0.0000000000000000e+00 +0.0000000000000000e+00
+1.6815500000000001e+00 +1.1643519999999999e+02 +0.0000000000000000e+00 +0.0000000000000000e+00

+1.9689328380602000e+00 +2.5530151859575398e+00 -2.4230002401773201e-01 +0.0000000000000000e+00
+3.5626690139095500e+00 +1.5730978225698600e+00 -8.1130836479409593e-02 +0.0000000000000000e+00
+5.2881236432648899e+00 +2.6945813541051800e-01 +1.6431422132459500e-01 +0.0000000000000000e+00
+4.7479755048058898e+00 +7.0031233652103397e-01 +8.4993158673068003e-02 +0.0000000000000000e+00
+4.9739628897335999e+00 +3.5305180162389699e-01 +1.8142430864251399e-01 +0.0000000000000000e+00
+7.2113267256006104e+00 -1.2859084229934099e+00 +4.8135569739280398e-01 +0.0000000000000000e+00

-3.4252838804015201e-01 +7.7760611495901200e-01 -4.3169726918857503e-02 +0.0000000000000000e+00
+2.0179808900732601e+00 +6.9175095817129895e-01 +0.0000000000000000e+00 +0.0000000000000000e+00
+2.6895935663084600e+00 +4.1867023617270799e-01 +0.0000000000000000e+00 +0.0000000000000000e+00
+2.6895935663084600e+00 +4.1867023617270799e-01 +0.0000000000000000e+00 +0.0000000000000000e+00
+0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00

-1.0727897395994701e+00 +1.6258429320830801e+00 -1.1026273525532500e-01 +0.0000000000000000e+00
-3.8932133318135798e-01 +1.1195182274140700e+00 -2.1140259043923599e-02 +0.0000000000000000e+00
-5.6795802280771102e-01 +1.2232313395035801e+00 -3.8975801609652999e-02 +0.0000000000000000e+00
